seller id,warehouse id,po_type,seller sku code,sku id,sku code,style id,inventory count,blocked count,sellable inventory count,is active,modified on
19498,81,SJIT,240KL1592PLYKBLUE-4XL,92764980,KALNKRTA92764980,28878088,3,,0,1,49:57.0
19498,15774,SJIT,IKR1293PLYKNMAROON-7XL,108908026,IRASKRTA108908026,33711088,2,,0,1,31:37.0
19498,15774,SJIT,109KL1262YKBLACK-S,91359956,KALNKRTA91359956,28421020,1,,0,1,23:03.0
19498,81,SJIT,69KL1472PLYKGREEN-XXL,88497208,KALNKASS88497208,27468304,1,,0,1,29:44.0
19498,81,SJIT,256KL1540YKGREEN-L,92764792,KALNKRTA92764792,28878042,1,,0,1,14:15.0
19498,15774,SJIT,444KL224PLYK148BNDJ-XXL,95150356,KALNKRTA95150356,29596686,2,,0,1,48:39.0
19498,15774,SJIT,602KL206YK324MUSTARD-S,97165940,KALNTOPS97165940,30198076,1,,0,1,10:44.0
19498,15774,SJIT,98KL1293PLYKMAROON-4XL,91360090,KALNKRTA91360090,28421050,3,,0,1,28:48.0
19498,36,SJIT,664KL1268YKMULTI-XL,97263738,KALNNTST97263738,30227865,3,,0,1,08:53.0
19498,81,SJIT,187KL315YK251TEAL-S,92190922,KALNKRTA92190922,28697770,2,,0,1,44:26.0
19498,28,SJIT,615KL318PLYK406YELLOW-3XL,97283493,KALNTOPS97283493,30234553,1,,0,1,10:17.0
19498,15774,SJIT,282KL1498PLYKGREEN-3XL,92764906,KALNKRTA92764906,28878070,1,,0,1,50:14.0
19498,15774,SJIT,KL_1037PLDPT19WHITE-5XL,118276385,KALNKASS118276385,36964881,1,,0,1,10:07.0
19498,81,SJIT,IKR1293YKMAROON-XS,108907858,IRASKRTA108907858,33711050,1,,0,1,25:25.0
19498,81,SJIT,KL_7079YKWHITE-L-XL,123159845,KALNSRBL123159845,38566828,1,,0,1,14:15.0
19498,28,SJIT,256KL1540YKGREEN-M,92764790,KALNKRTA92764790,28878042,1,,0,1,18:16.0
19498,81,SJIT,97KL1293YKCMAROON-XL,117290163,KALNKRTA117290163,36683244,10,,0,1,56:54.0
19498,36,SJIT,864KL1556YKGREEN-L,108407851,KALNKRTI108407851,33567027,1,,0,1,49:16.0
19498,81,SJIT,KL_AK-232WHITE-M,133236283,KALNKRTA133236283,41671585,1,,0,1,30:52.0
19498,81,SJIT,KL_165YK251MUSTRAD-6XL,120369311,KALNKRTA120369311,37646516,2,,0,1,13:17.0
19498,15774,SJIT,460KL1507PLYKNPINK-7XL,95150238,KALNKRTA95150238,29596652,2,,0,1,34:58.0
19498,81,SJIT,KL_1037PLDPT19WHITE-XXL,118276386,KALNKASS118276386,36964881,1,,0,1,59:57.0
19498,36,SJIT,240KL1592PLYKBLUE-4XL,92764980,KALNKRTA92764980,28878088,2,,0,1,41:57.0
19498,36,SJIT,KL_1901PLYKBLUE-5XL,125191907,KALNNTST125191907,39223203,1,,0,1,22:32.0
19498,36,SJIT,208KL275YK146MULTI-L,92191132,KALNKRTA92191132,28697810,2,,0,1,14:55.0
19498,81,SJIT,231KL167PLYK251BLACK-5XL,92191068,KALNKRTA92191068,28697798,5,,0,1,16:25.0
19498,15774,SJIT,107KL1266YKCBLUE-M,118722551,KALNKRTA118722551,37107382,2,,0,1,27:43.0
19498,15774,SJIT,615KL318PLYK406YELLOW-4XL,97283494,KALNTOPS97283494,30234553,2,,0,1,31:04.0
19498,36,SJIT,238KL1593PLYKGREEN-5XL,92764970,KALNKRTA92764970,28878086,2,,0,1,22:22.0
19498,81,SJIT,68KL1472YKGREEN-M,88497154,KALNKASS88497154,27468290,1,,0,1,17:55.0
19498,15774,SJIT,665KL1271PLYKPINK-3XL,97263730,KALNNTST97263730,30227866,2,,0,1,42:14.0
19498,15774,SJIT,765KL1588PLYKNBLUE-8XL,101964867,KALNKRTI101964867,31644461,1,,0,1,20:11.0
19498,36,SJIT,219KL241PLYK287BLACKRAY-XXL,92190850,KALNKRTA92190850,28697756,8,,0,1,39:21.0
19498,81,SJIT,664KL1268YKMULTI-XL,97263738,KALNNTST97263738,30227865,3,,0,1,42:00.0
19498,28,SJIT,KL_1894YKGREEN-M,123892478,KALNKRTA123892478,38820776,2,,0,1,20:08.0
19498,28,SJIT,208KL275YK146MULTI-XL,92191126,KALNKRTA92191126,28697810,2,,0,1,33:50.0
19498,36,SJIT,172KL1112YKBLACK-S,90338470,KALNKRTA90338470,28074528,1,,0,1,45:23.0
19498,28,SJIT,108KL1266PLYKBLUE-XXL,91359940,KALNKRTA91359940,28421016,2,,0,1,50:35.0
19498,81,SJIT,109KL1262YKBLACK-S,91359956,KALNKRTA91359956,28421020,2,,0,1,55:50.0
19498,15774,SJIT,615KL318PLYK406YELLOW-3XL,97283493,KALNTOPS97283493,30234553,1,,0,1,12:49.0
19498,81,SJIT,196KL311PLYK148BBNDJ-4XL,92191140,KALNKRTA92191140,28697812,2,,0,1,14:53.0
19498,15774,SJIT,KL_1577PLYKPINK-5XL,124435226,KALNKASS124435226,39001053,2,,0,1,42:36.0
19498,81,SJIT,645KL1488YKWHITE-L,97225072,KALNDRSS97225072,30216891,1,,0,1,50:23.0
19498,81,SJIT,195KL311YK148BBNDJ-XL,92190964,KALNKRTA92190964,28697778,1,,0,1,50:23.0
19498,81,SJIT,261KL1536YKBLACK-S,92764894,KALNKRTA92764894,28878068,2,,0,1,55:50.0
19498,81,SJIT,234KL165YK251MUSTRAD-XS,92764686,KALNKRTA92764686,28878018,7,,0,1,46:30.0
19498,36,SJIT,IKR1557YKRED-XS,109011076,IRASKRTI109011076,33741535,1,,0,1,45:17.0
19498,15774,SJIT,68KL1472YKGREEN-M,88497154,KALNKASS88497154,27468290,1,,0,1,40:52.0
19498,36,SJIT,IKR1532YKBLUE-XL,109011061,IRASKRTI109011061,33741532,4,,0,1,18:26.0
19498,36,SJIT,IKR1048YKBLUE-S,109040190,IRASTOPS109040190,33750538,2,,0,1,45:17.0
19498,81,SJIT,218KL241YK287BLACKRAY-XL,92190816,KALNKRTA92190816,28697748,3,,0,1,36:12.0
19498,81,SJIT,KL_1048PLYKNBLUE-8XL,118052575,KALNTOPS118052575,36903610,1,,0,1,50:23.0
19498,36,SJIT,IKR_1048PLYKNBLUE-8XL,125437300,IRASTOPS125437300,39287053,2,,0,1,14:16.0
19498,15774,SJIT,KL_7097YKBLUE-5XL,122720858,KALNSRBL122720858,38450605,1,,0,1,31:14.0
19498,81,SJIT,679KL5008YKGREEN-XL,97349222,KALNTRSR97349222,30256941,1,,0,1,39:25.0
19498,36,SJIT,KL_1901YKBLUE-M,125191896,KALNNTST125191896,39223201,1,,0,1,08:53.0
19498,81,SJIT,666KL1271YKPINK-M,97263771,KALNNTST97263771,30227874,1,,0,1,44:12.0
19498,81,SJIT,KL_AK-232WHITE-S,133236282,KALNKRTA133236282,41671585,1,,0,1,30:52.0
19498,15774,SJIT,656KL1202YKBLUE-L,97263761,KALNNTST97263761,30227872,1,,0,1,14:39.0
19498,81,SJIT,IKR_1048PLYKNBLUE-6XL,125437298,IRASTOPS125437298,39287053,2,,0,1,56:23.0
19498,15774,SJIT,IKR289YK345YELLOW-M,109122724,IRASTOPS109122724,33774381,1,,0,1,41:35.0
19498,15774,SJIT,864KL1556YKGREEN-L,108407851,KALNKRTI108407851,33567027,3,,0,1,35:13.0
19498,81,SJIT,248KL1552YKRED-L,92764800,KALNKRTA92764800,28878044,1,,0,1,50:23.0
19498,15774,SJIT,731KL1112PLYKNBLACK-8XL,101974809,KALNKRTA101974809,31647652,1,,0,1,55:11.0
19498,15774,SJIT,KL_1901PLYKBLUE-3XL,125191904,KALNNTST125191904,39223203,2,,0,1,42:14.0
19498,36,SJIT,731KL1112PLYKNBLACK-8XL,101974809,KALNKRTA101974809,31647652,1,,0,1,07:14.0
19498,81,SJIT,109KL1262YKBLACK-XL,91359958,KALNKRTA91359958,28421020,1,,0,1,48:01.0
19498,15774,SJIT,IKR1258PLYKWHITE-XXL,108907924,IRASKRTA108907924,33711065,1,,0,1,20:42.0
19498,81,SJIT,KL_1901PLYKBLUE-XXL,125191903,KALNNTST125191903,39223203,1,,0,1,07:00.0
19498,81,SJIT,240KL1592PLYKBLUE-5XL,92764978,KALNKRTA92764978,28878088,2,,0,1,14:11.0
19498,28,SJIT,110KL1262PLYKBLACK-3XL,91359968,KALNKRTA91359968,28421024,2,,0,1,27:31.0
19498,15774,SJIT,471KL1341PLYKGREEN-5XL,96091570,KALNKRTI96091570,29872841,2,,0,1,27:08.0
19498,81,SJIT,98KL1293PLYKMAROON-3XL,91360088,KALNKRTA91360088,28421050,2,,0,1,27:04.0
19498,36,SJIT,KL_1901PLYKBLUE-3XL,125191904,KALNNTST125191904,39223203,2,,0,1,08:53.0
19498,36,SJIT,107KL1266YKCBLUE-S,118722552,KALNKRTA118722552,37107382,3,,0,1,11:36.0
19498,36,SJIT,278KL1507PLYKPINK-XXL,92764960,KALNKRTA92764960,28878084,5,,0,1,36:20.0
19498,15774,SJIT,109KL1262YKBLACK-XL,91359958,KALNKRTA91359958,28421020,2,,0,1,25:34.0
19498,81,SJIT,IKR1379PLYKGREEN-XXL,108895443,IRASKRTA108895443,33707614,2,,0,1,00:17.0
19498,36,SJIT,224KL190YK214MEHROON-M,92190810,KALNKRTA92190810,28697746,3,,0,1,30:53.0
19498,15774,SJIT,97KL1293YKCMAROON-M,117290168,KALNKRTA117290168,36683244,10,,0,1,39:12.0
19498,81,SJIT,537KL1043YKMAROON-L,97166270,KALNTOPS97166270,30198237,2,,0,1,24:50.0
19498,81,SJIT,934KL1271PLYKNPINK-6XL,113012309,KALNNTST113012309,35221671,1,,0,1,06:20.0
19498,15774,SJIT,209KL275PLYK146MULTI-4XL,92191118,KALNKRTA92191118,28697808,1,,0,1,30:23.0
19498,15774,SJIT,645KL1488YKWHITE-S,97225074,KALNDRSS97225074,30216891,1,,0,1,54:45.0
19498,36,SJIT,232KL166YK251BLUE-M,92764726,KALNKRTA92764726,28878026,10,,0,1,52:38.0
19498,15774,SJIT,248KL1552YKRED-S,92764796,KALNKRTA92764796,28878044,1,,0,1,49:38.0
19498,81,SJIT,KL_1576PLYKGREEN-4XL,124435214,KALNKASS124435214,39001050,2,,0,1,33:26.0
19498,36,SJIT,97KL1293YKCMAROON-XS,117290165,KALNKRTA117290165,36683244,5,,0,1,46:02.0
19498,36,SJIT,IKR_1391PLYKNBLUE-8XL,122627976,IRASKRTA122627976,38424268,1,,0,1,00:47.0
19498,15774,SJIT,867KL1557YKRED-M,108407878,KALNKRTI108407878,33567033,1,,0,1,01:33.0
19498,36,SJIT,IKR1293PLYKMAROON-XXL,108907911,IRASKRTA108907911,33711062,1,,0,1,40:06.0
19498,15774,SJIT,IKR67YK83INDIGO-S,108401823,IRASDRSS108401823,33565233,1,,0,1,50:23.0
19498,81,SJIT,KL_1576PLYKGREEN-3XL,124435213,KALNKASS124435213,39001050,2,,0,1,08:15.0
19498,15774,SJIT,IKR1457YKPINK-XS,113224034,IRASETHDR113224034,33740897,1,,0,1,57:23.0
19498,36,SJIT,615KL318PLYK406YELLOW-3XL,97283493,KALNTOPS97283493,30234553,2,,0,1,22:51.0
19498,36,SJIT,IKR1391PLYKBLUE-4XL,108895385,IRASKRTA108895385,33707594,1,,0,1,44:11.0
19498,81,SJIT,KL_1594PLYKYELLOW-XXL,118282706,KALNKRTA118282706,36966955,1,,0,1,31:55.0
19498,81,SJIT,864KL1556YKGREEN-L,108407851,KALNKRTI108407851,33567027,1,,0,1,33:53.0
19498,28,SJIT,278KL1507PLYKPINK-4XL,92764964,KALNKRTA92764964,28878084,2,,0,1,15:56.0
19498,15774,SJIT,158KL1197PLYKCGREEN-5XL,118722623,KALNKRTA118722623,37107398,2,,0,1,30:38.0
19498,81,SJIT,IKR_1391PLYKNBLUE-6XL,122627974,IRASKRTA122627974,38424268,2,,0,1,01:09.0
19498,28,SJIT,224KL190YK214MEHROON-M,92190810,KALNKRTA92190810,28697746,1,,0,1,21:18.0
19498,36,SJIT,471KL1341PLYKGREEN-4XL,96091569,KALNKRTI96091569,29872841,1,,0,1,35:09.0
