seller id,warehouse id,po_type,seller sku code,sku id,sku code,style id,inventory count,blocked count,sellable inventory count,is active,modified on
36841,36,SJIT,1057PLYKBLUE-4XL,87896054,YARYTNIC87896054,27282410,1,,0,1,44:48.0
36841,43815,SJIT,1593PLYKGREEN-3XL,82078532,YARYKRTA82078532,25451620,1,,0,1,48:41.0
36841,28,SJIT,45233548,45233548,YARYKRTA45233548,13001164,2,,0,1,13:46.0
36841,309,SJIT,47203652,47203652,YARYKRTA47203652,14071264,1,,0,1,13:03.0
36841,81,SJIT,1309PLYKNRED-5XL,52048631,YARYKRTI52048631,16605250,2,,0,1,00:22.0
36841,15774,SJIT,37958310,37958310,YARYTOPS37958310,11008020,1,,0,1,15:01.0
36841,43815,SJIT,1556YKCGREEN-L,99185397,YARYKRTI99185397,30817042,3,,0,1,16:48.0
36841,309,SJIT,1592PLYKBLUE-3XL,82078536,YARYKRTA82078536,25451624,1,,0,1,02:57.0
36841,15774,SJIT,1594PLYKYELLOW-XXL,100490345,YARYKRTA100490345,31179961,1,,0,1,42:47.0
36841,28,SJIT,1550PLYKGREEN-5XL,82078600,YARYKRTA82078600,25451636,1,,0,1,07:35.0
36841,31055,SJIT,4010DRSMULTI-L,116224670,YARYTOPS116224670,36379854,1,,0,1,43:37.0
36841,43815,SJIT,45890400,45890400,YARYKRTA45890400,13369428,1,,0,1,32:40.0
36841,81,SJIT,1883YKPURPLE-M,109829217,YARYKRTA109829217,34008864,1,,0,1,03:30.0
36841,309,SJIT,6016SKDBLUE-M,119482356,YARYKASS119482356,37371486,1,,0,1,52:29.0
36841,15774,SJIT,45945189,45945189,YARYKRTA45945189,12253048,1,,0,1,10:00.0
36841,309,SJIT,46520139,46520139,YARYKRTA46520139,13703536,1,,0,1,35:49.0
36841,81,SJIT,1057PLYKBLUE-3XL,87896052,YARYTNIC87896052,27282410,1,,0,1,45:25.0
36841,15774,SJIT,1057PLYKBLUE-4XL,87896054,YARYTNIC87896054,27282410,1,,0,1,44:48.0
36841,309,SJIT,45946605,45946605,YARYDRSS45946605,13404952,1,,0,1,55:33.0
36841,43815,SJIT,1306YKCORANGE-3XL,69755570,YARYKRTA69755570,22056070,1,,0,1,42:56.0
36841,36,SJIT,1918YKYELLOW-M,118950710,YARYKRTI118950710,37188366,1,,0,1,31:56.0
36841,36,SJIT,1057PLYKBLUE-5XL,87896056,YARYTNIC87896056,27282410,1,,0,1,45:04.0
36841,81,SJIT,1057PLYKBLUE-5XL,87896056,YARYTNIC87896056,27282410,1,,0,1,45:04.0
36841,81,SJIT,46519971,46519971,YARYKRTA46519971,13703520,1,,0,1,39:58.0
36841,15774,SJIT,45890428,45890428,YARYKRTA45890428,13369432,3,,0,1,01:36.0
36841,28,SJIT,1529YKWINE-XL,78062424,YARYKRTI78062424,24336848,1,,0,1,57:08.0
36841,15774,SJIT,45233415,45233415,YARYKRTA45233415,13001096,1,,0,1,42:47.0
36841,36,SJIT,44252100,44252100,YARYKRTA44252100,11543222,1,,0,1,13:49.0
36841,309,SJIT,1306YKCORANGE-XL,69755582,YARYKRTA69755582,22056070,1,,0,1,05:41.0
36841,15774,SJIT,4018DRSBLUE-S,116224676,YARYTOPS116224676,36379856,3,,0,1,22:46.0
36841,81,SJIT,45180786,45180786,YARYTRSR45180786,11097712,1,,0,1,44:50.0
36841,81,SJIT,44252136,44252136,YARYTRSR44252136,11543230,1,,0,1,44:56.0
36841,36,SJIT,47203665,47203665,YARYKRTA47203665,14071270,1,,0,1,07:01.0
36841,81,SJIT,1556YKCGREEN-M,99185398,YARYKRTI99185398,30817042,1,,0,1,22:58.0
36841,309,SJIT,1797PLYKBROWN-XXL,104416111,YARYKRTI104416111,32415876,1,,0,1,45:04.0
36841,43815,SJIT,6015PLSKDBLACK-3XL,119482342,YARYKASS119482342,37371483,1,,0,1,45:47.0
36841,81,SJIT,1683YKBLUE-XL,100672680,YARYKASS100672680,31228609,1,,0,1,46:57.0
36841,43815,SJIT,1048PLYKBLUE-4XL,117458092,YARYTOPS117458092,36730867,1,,0,1,22:39.0
36841,31055,SJIT,45890424,45890424,YARYKRTA45890424,13369432,1,,0,1,01:36.0
36841,36,SJIT,45233424,45233424,YARYKRTA45233424,13001102,2,,0,1,22:10.0
36841,43815,SJIT,1676PLYKRED-5XL,99042954,YARYKRTI99042954,30771977,1,,0,1,58:19.0
36841,28,SJIT,37958326,37958326,YARYTOPS37958326,11008024,2,,0,1,39:13.0
36841,43815,SJIT,1507PLYKPINK-XXL,78062392,YARYKRTI78062392,24336840,1,,0,1,37:14.0
36841,81,SJIT,1330YKBLUE-S,49234513,YARYKRTA49234513,15000306,1,,0,1,27:58.0
36841,81,SJIT,1323PLYKNTEAL-7XL,98367896,YARYKRTA98367896,30589857,1,,0,1,14:12.0
36841,36,SJIT,37958118,37958118,YARYKRTA37958118,11007986,2,,0,1,04:43.0
36841,81,SJIT,40277758,40277758,YARYKRTA40277758,11007964,1,,0,1,30:29.0
36841,81,SJIT,1676PLYKNRED-7XL,115795883,YARYKRTI115795883,36234128,1,,0,1,45:14.0
36841,15774,SJIT,37958124,37958124,YARYKRTA37958124,11007986,2,,0,1,04:43.0
36841,81,SJIT,1516PLYKNRED-7XL,99384733,YARYKRTA99384733,30874386,1,,0,1,55:34.0
36841,15774,SJIT,45945188,45945188,YARYKRTA45945188,12253048,2,,0,1,10:00.0
36841,28,SJIT,1676PLYKNRED-8XL,115795884,YARYKRTI115795884,36234128,1,,0,1,44:53.0
36841,15774,SJIT,45233462,45233462,YARYKRTA45233462,13001120,5,,0,1,14:26.0
36841,81,SJIT,37958074,37958074,YARYKRTA37958074,11007980,1,,0,1,11:17.0
36841,15774,SJIT,45180784,45180784,YARYTRSR45180784,11097712,1,,0,1,44:49.0
36841,36,SJIT,45945189,45945189,YARYKRTA45945189,12253048,1,,0,1,10:00.0
36841,81,SJIT,67YK83INDIGO-XS,105577443,YARYDRSS105577443,11008030,3,,0,1,03:59.0
36841,43815,SJIT,1683YKBLUE-XL,100672680,YARYKASS100672680,31228609,1,,0,1,33:03.0
36841,36,SJIT,45890429,45890429,YARYKRTA45890429,13369432,1,,0,1,01:36.0
36841,81,SJIT,1520PLYKSKYBLUE-4XL,84713760,YARYDRSS84713760,26211066,1,,0,1,24:37.0
36841,28,SJIT,45233459,45233459,YARYKRTA45233459,13001120,2,,0,1,48:46.0
36841,31055,SJIT,1507PLYKNPINK-7XL,100810564,YARYKRTA100810564,31270070,1,,0,1,16:28.0
36841,15774,SJIT,1417PLYKNBLACK-7XL,104416092,YARYKRTI104416092,32415870,1,,0,1,59:25.0
36841,81,SJIT,46456426,46456426,YARYKRTA46456426,13671638,1,,0,1,28:12.0
36841,31055,SJIT,45233389,45233389,YARYKRTA45233389,13001084,1,,0,1,30:01.0
36841,81,SJIT,44252100,44252100,YARYKRTA44252100,11543222,1,,0,1,45:05.0
36841,36,SJIT,1917YKBLUE-XL,119474903,YARYKRTI119474903,37365677,1,,0,1,52:04.0
36841,36,SJIT,45233459,45233459,YARYKRTA45233459,13001120,2,,0,1,14:26.0
36841,309,SJIT,47061533,47061533,YARYKRTA47061533,13994564,1,,0,1,10:55.0
36841,43815,SJIT,AK-226INDIGO-4XL,119276208,YARYTOPS119276208,37299573,1,,0,1,42:29.0
36841,15774,SJIT,44252138,44252138,YARYTRSR44252138,11543230,1,,0,1,44:47.0
36841,36,SJIT,1524PLYKMAROON-XXL,77861848,YARYKRTA77861848,24285848,1,,0,1,09:58.0
36841,15774,SJIT,45233512,45233512,YARYKRTA45233512,13001144,1,,0,1,45:43.0
36841,81,SJIT,46520002,46520002,YARYKRTA46520002,13703536,1,,0,1,44:03.0
36841,81,SJIT,1048PLYKBLUE-3XL,117458089,YARYTOPS117458089,36730867,1,,0,1,07:49.0
36841,81,SJIT,1676PLYKNRED-6XL,115795882,YARYKRTI115795882,36234128,1,,0,1,24:42.0
36841,36,SJIT,37958256,37958256,YARYKRTA37958256,11008010,2,,0,1,44:36.0
36841,81,SJIT,1918YKYELLOW-M,118950710,YARYKRTI118950710,37188366,1,,0,1,54:10.0
36841,15774,SJIT,46456486,46456486,YARYKRTA46456486,13671666,1,,0,1,45:05.0
36841,28,SJIT,47061596,47061596,YARYKRTI47061596,13994590,1,,0,1,44:57.0
36841,81,SJIT,4010DRSMULTI-L,116224670,YARYTOPS116224670,36379854,2,,0,1,59:13.0
36841,15774,SJIT,1417YKBLACK-S,78062382,YARYKRTI78062382,24336838,1,,0,1,02:18.0
36841,36,SJIT,1516YKRED-L,72592088,YARYKRTA72592088,22845150,2,,0,1,45:39.0
36841,28,SJIT,1516PLYKRED-3XL,72592004,YARYKRTA72592004,22845130,1,,0,1,10:50.0
36841,43815,SJIT,1417PLYKBLACK-XXL,56971240,YARYKRTI56971240,18459244,1,,0,1,34:44.0
36841,15774,SJIT,4010DRSMULTI-M,116224669,YARYTOPS116224669,36379854,1,,0,1,26:28.0
36841,309,SJIT,1685PLYKPURPLE-3XL,100963064,YARYTOPS100963064,31317177,1,,0,1,24:01.0
36841,81,SJIT,1556YKCGREEN-XL,99185400,YARYKRTI99185400,30817042,1,,0,1,29:43.0
36841,309,SJIT,1592YKBLUE-S,82078562,YARYKRTA82078562,25451626,1,,0,1,17:36.0
36841,36,SJIT,46456537,46456537,YARYKRTA46456537,13671692,1,,0,1,26:36.0
36841,15774,SJIT,45945178,45945178,YARYTRSR45945178,11543186,1,,0,1,44:57.0
36841,28,SJIT,42649990,42649990,YARYKRTA42649990,12253052,1,,0,1,55:50.0
36841,43815,SJIT,4010DRSMULTI-M,116224669,YARYTOPS116224669,36379854,2,,0,1,21:11.0
36841,15774,SJIT,1556PLYKNGREEN-7XL,98349768,YARYKRTI98349768,30585365,1,,0,1,18:44.0
36841,43815,SJIT,36382920,36382920,YARYKRTA36382920,10613114,1,,0,1,13:11.0
36841,28,SJIT,1417PLYKNBLACK-6XL,104416090,YARYKRTI104416090,32415870,1,,0,1,59:25.0
36841,15774,SJIT,45233507,45233507,YARYKRTA45233507,13001144,1,,0,1,45:12.0
36841,15774,SJIT,1417PLYKNBLACK-6XL,104416090,YARYKRTI104416090,32415870,1,,0,1,59:25.0
36841,15774,SJIT,37958082,37958082,YARYKRTA37958082,11007980,2,,0,1,11:17.0
36841,81,SJIT,1309PLYKNRED-4XL,52048630,YARYKRTI52048630,16605250,1,,0,1,01:43.0
36841,81,SJIT,1048YKCBLUE-XL,99760638,YARYTOPS99760638,30984033,2,,0,1,24:14.0
36841,28,SJIT,37958120,37958120,YARYKRTA37958120,11007986,2,,0,1,04:43.0
36841,36,SJIT,1370PLYKNMAROON-8XL,101189789,YARYKRTA101189789,16605214,1,,0,1,38:57.0
36841,28,SJIT,1529YKWINE-S,78062422,YARYKRTI78062422,24336848,1,,0,1,14:32.0
36841,36,SJIT,1417PLYKNBLACK-8XL,104416094,YARYKRTI104416094,32415870,1,,0,1,13:12.0
36841,36,SJIT,1293PLYKNMAROON-7XL,100490329,YARYKRTA100490329,31179956,1,,0,1,45:13.0
36841,81,SJIT,45233362,45233362,YARYKRTA45233362,13001070,1,,0,1,15:58.0
36841,81,SJIT,38289958,38289958,YARYTRSR38289958,11097712,2,,0,1,18:56.0
36841,43815,SJIT,6015SKDBLACK-S,119482348,YARYKASS119482348,37371484,1,,0,1,12:50.0
36841,43815,SJIT,1529PLYKNWINE-6XL,98367895,YARYKRTA98367895,30589858,1,,0,1,03:49.0
36841,36,SJIT,1048PLYKBLUE-4XL,117458092,YARYTOPS117458092,36730867,1,,0,1,42:49.0
36841,15774,SJIT,47203664,47203664,YARYKRTA47203664,14071270,1,,0,1,07:01.0
36841,28,SJIT,37958390,37958390,YARYKRTA37958390,11008036,2,,0,1,57:08.0
36841,36,SJIT,6016SKDBLUE-M,119482356,YARYKASS119482356,37371486,1,,0,1,42:22.0
36841,36,SJIT,1417YKBLACK-XS,105318707,YARYKRTI105318707,24336838,1,,0,1,30:18.0
36841,36,SJIT,37958074,37958074,YARYKRTA37958074,11007980,1,,0,1,11:17.0
36841,81,SJIT,1417PLYKBLACK-3XL,56971242,YARYKRTI56971242,18459244,2,,0,1,17:31.0
36841,81,SJIT,40277876,40277876,YARYKRTA40277876,9970257,1,,0,1,52:09.0
36841,28,SJIT,4018DRSBLUE-L,116224678,YARYTOPS116224678,36379856,2,,0,1,32:06.0
36841,15774,SJIT,1550PLYKGREEN-5XL,82078600,YARYKRTA82078600,25451636,1,,0,1,07:35.0
36841,15774,SJIT,46456430,46456430,YARYKRTA46456430,13671638,2,,0,1,17:24.0
36841,36,SJIT,45233514,45233514,YARYKRTA45233514,13001144,1,,0,1,44:52.0
36841,28,SJIT,1417YKBLACK-XS,105318707,YARYKRTI105318707,24336838,1,,0,1,57:08.0
36841,36,SJIT,45233460,45233460,YARYKRTA45233460,13001120,2,,0,1,14:26.0
36841,36,SJIT,34817409,34817409,YARYKRTA34817409,10089303,1,,0,1,06:23.0
36841,43815,SJIT,36382922,36382922,YARYKRTA36382922,10613114,1,,0,1,00:02.0
36841,43815,SJIT,1507PLYKNPINK-6XL,100810563,YARYKRTA100810563,31270070,1,,0,1,51:08.0
36841,81,SJIT,1676YKRED-S,99042955,YARYKRTI99042955,30771978,2,,0,1,45:00.0
36841,43815,SJIT,47061549,47061549,YARYKRTA47061549,13994570,1,,0,1,38:05.0
36841,309,SJIT,1911PLYKNMULTI-7XL,115657157,YARYKRTA115657157,36193698,1,,0,1,04:41.0
36841,15774,SJIT,45233461,45233461,YARYKRTA45233461,13001120,2,,0,1,14:26.0
36841,36,SJIT,7094YKPINK-F,122317311,YARYTOPS122317311,38316797,1,,0,1,02:20.0
36841,81,SJIT,42951388,42951388,YARYKRTA42951388,10613114,1,,0,1,15:13.0
36841,309,SJIT,47061596,47061596,YARYKRTI47061596,13994590,1,,0,1,27:32.0
36841,81,SJIT,40277872,40277872,YARYKRTA40277872,9970257,1,,0,1,11:14.0
36841,15774,SJIT,1260PLYKNTEAL-6XL,60349540,YARYKRTA60349540,19448140,1,,0,1,12:16.0
36841,43815,SJIT,6016SKDBLUE-M,119482356,YARYKASS119482356,37371486,1,,0,1,58:23.0
36841,36,SJIT,1556PLYKNGREEN-6XL,98349767,YARYKRTI98349767,30585365,2,,0,1,18:44.0
36841,309,SJIT,33872066,33872066,YARYKRTA33872066,9171463,2,,0,1,45:26.0
36841,309,SJIT,1023PLYKNPBLUE-4XL,52049205,YARYTOPS52049205,16605626,1,,0,1,45:38.0
36841,36,SJIT,1529YKWINE-S,78062422,YARYKRTI78062422,24336848,1,,0,1,14:32.0
36841,81,SJIT,1417PLYKNBLACK-7XL,104416092,YARYKRTI104416092,32415870,1,,0,1,25:33.0
36841,43815,SJIT,46456439,46456439,YARYKRTA46456439,13671642,1,,0,1,10:13.0
36841,15774,SJIT,1417YKBLACK-XS,105318707,YARYKRTI105318707,24336838,1,,0,1,09:46.0
36841,43815,SJIT,4018DRSBLUE-M,116224677,YARYTOPS116224677,36379856,5,,0,1,29:21.0
36841,43815,SJIT,7094YKPINK-F,122317311,YARYTOPS122317311,38316797,1,,0,1,58:21.0
36841,31055,SJIT,1520PLYKSKYBLUE-XL,84713768,YARYDRSS84713768,26211066,2,,0,1,24:37.0
36841,43815,SJIT,1817PLYKPURPLE-3XL,106413495,YARYKASS106413495,33002575,1,,0,1,48:00.0
36841,36,SJIT,1048YKCBLUE-L,99760637,YARYTOPS99760637,30984033,1,,0,1,28:28.0
36841,28,SJIT,46519968,46519968,YARYKRTA46519968,13703520,1,,0,1,17:11.0
36841,81,SJIT,1417PLYKNBLACK-6XL,104416090,YARYKRTI104416090,32415870,1,,0,1,59:25.0
36841,28,SJIT,34637827,34637827,YARYKRTA34637827,9970257,1,,0,1,45:15.0
36841,28,SJIT,46519970,46519970,YARYKRTA46519970,13703520,1,,0,1,32:39.0
36841,309,SJIT,224PLYKN148BNDJ-6XL,98367873,YARYKRTA98367873,30589851,1,,0,1,22:18.0
36841,43815,SJIT,47063136,47063136,YARYTOPS47063136,13995190,1,,0,1,02:46.0
36841,81,SJIT,1915YKBLACK-M,118950702,YARYKRTI118950702,37188364,2,,0,1,12:05.0
36841,36,SJIT,45233548,45233548,YARYKRTA45233548,13001164,1,,0,1,07:34.0
36841,43815,SJIT,1937YKPURPLE-L,119482314,YARYKASS119482314,37371476,1,,0,1,53:52.0
36841,43815,SJIT,7062YKBLSMULTI-F,104415519,YARYSRBL104415519,32415722,2,,0,1,44:44.0
36841,36,SJIT,1529YKWINE-L,78062418,YARYKRTI78062418,24336848,1,,0,1,14:32.0
36841,31055,SJIT,45890429,45890429,YARYKRTA45890429,13369432,1,,0,1,29:55.0
36841,28,SJIT,45233510,45233510,YARYKRTA45233510,13001146,1,,0,1,36:50.0
36841,28,SJIT,47063134,47063134,YARYTOPS47063134,13995190,1,,0,1,32:06.0
36841,36,SJIT,45890425,45890425,YARYKRTA45890425,13369432,2,,0,1,20:10.0
36841,36,SJIT,1550PLYKGREEN-XXL,82078602,YARYKRTA82078602,25451636,1,,0,1,07:35.0
36841,81,SJIT,1388YKCMAROON-L,69755204,YARYKRTA69755204,22056020,2,,0,1,44:47.0
36841,28,SJIT,1385PLYKMULTI-XXL,52746182,YARYKRTI52746182,17012874,1,,0,1,37:21.0
36841,81,SJIT,46456495,46456495,YARYKRTA46456495,13671670,1,,0,1,13:09.0
36841,15774,SJIT,40277758,40277758,YARYKRTA40277758,11007964,1,,0,1,39:35.0
36841,43815,SJIT,1476PLYKPINK-3XL,79262234,YARYKRTA79262234,24666802,1,,0,1,51:48.0
36841,81,SJIT,1662YKBLACK-S,96894411,YARYKRTA96894411,30111533,1,,0,1,44:52.0
36841,15774,SJIT,45945179,45945179,YARYTRSR45945179,11543192,1,,0,1,19:55.0
36841,43815,SJIT,1293PLYKNMAROON-6XL,100490328,YARYKRTA100490328,31179956,1,,0,1,30:59.0
36841,15774,SJIT,45890422,45890422,YARYKRTA45890422,13369432,2,,0,1,01:36.0
36841,43815,SJIT,1361YKBLUE-M,49235324,YARYDRSS49235324,15000778,1,,0,1,38:01.0
36841,81,SJIT,7014YKBLSMAROON-S-M,83458938,YARYSRBL83458938,25830864,2,,0,1,33:00.0
36841,43815,SJIT,1388PLYKMAROON-5XL,52746157,YARYKRTI52746157,17012860,1,,0,1,31:46.0
36841,36,SJIT,47063117,47063117,YARYTOPS47063117,13995180,1,,0,1,01:54.0
36841,15774,SJIT,45233411,45233411,YARYKRTA45233411,13001096,1,,0,1,44:48.0
36841,81,SJIT,45233459,45233459,YARYKRTA45233459,13001120,2,,0,1,41:25.0
36841,15774,SJIT,7073YKBLSBLUE-F,105987677,YARYSRBL105987677,32875821,1,,0,1,25:07.0
36841,15774,SJIT,38290054,38290054,YARYTRSR38290054,11097732,6,,0,1,45:01.0
36841,28,SJIT,46519971,46519971,YARYKRTA46519971,13703520,1,,0,1,33:24.0
36841,28,SJIT,1417YKBLACK-L,78062378,YARYKRTI78062378,24336838,1,,0,1,12:54.0
36841,81,SJIT,45945183,45945183,YARYKRTA45945183,12253042,1,,0,1,44:59.0
36841,81,SJIT,1379YKGREEN-L,52436956,YARYKRTI52436956,16834418,1,,0,1,16:23.0
36841,28,SJIT,4010DRSMULTI-S,116224667,YARYTOPS116224667,36379854,1,,0,1,32:06.0
36841,309,SJIT,47203653,47203653,YARYKRTA47203653,14071264,1,,0,1,13:03.0
36841,36,SJIT,37958326,37958326,YARYTOPS37958326,11008024,2,,0,1,35:27.0
36841,15774,SJIT,45233459,45233459,YARYKRTA45233459,13001120,2,,0,1,32:23.0
36841,28,SJIT,45233429,45233429,YARYKRTA45233429,13001104,1,,0,1,11:03.0
36841,43815,SJIT,6012PLSKDMAROON-XXL,107774902,YARYKASS107774902,33382428,1,,0,1,53:37.0
36841,31055,SJIT,1916YKRED-M,118950706,YARYKRTI118950706,37188365,1,,0,1,13:03.0
36841,43815,SJIT,7069YKBLSBROWN-F,105987678,YARYSRBL105987678,32875822,1,,0,1,04:26.0
36841,29264,SJIT,1625YKBLACK-M,95020200,YARYKASS95020200,29559464,1,,0,1,42:15.0
36841,36,SJIT,34817401,34817401,YARYKRTA34817401,10089303,1,,0,1,06:23.0
36841,309,SJIT,1556PLYKNGREEN-8XL,98349769,YARYKRTI98349769,30585365,1,,0,1,18:44.0
36841,43815,SJIT,40153988,40153988,YARYTRSR40153988,11543232,1,,0,1,48:05.0
36841,31055,SJIT,224PLYKN148BNDJ-8XL,98367881,YARYKRTA98367881,30589851,1,,0,1,44:48.0
36841,28,SJIT,1085PLYKPINK-XXL,77861808,YARYKRTA77861808,24285838,1,,0,1,45:36.0
36841,43815,SJIT,1548PLYKPINK-3XL,87886040,YARYDRSS87886040,27279488,1,,0,1,38:30.0
36841,28,SJIT,1520PLYKSKYBLUE-3XL,84713754,YARYDRSS84713754,26211066,1,,0,1,24:37.0
36841,15774,SJIT,67YK83INDIGO-XS,105577443,YARYDRSS105577443,11008030,1,,0,1,11:00.0
36841,36,SJIT,1592YKBLUE-L,82078556,YARYKRTA82078556,25451626,2,,0,1,37:47.0
36841,36,SJIT,1556YKCGREEN-S,99185399,YARYKRTI99185399,30817042,1,,0,1,24:58.0
36841,28,SJIT,1260PLYKNTEAL-6XL,60349540,YARYKRTA60349540,19448140,1,,0,1,12:16.0
36841,31055,SJIT,7066YKBLSGREEN-F,104415541,YARYSRBL104415541,32415731,1,,0,1,29:08.0
36841,15774,SJIT,47203654,47203654,YARYKRTA47203654,14071264,1,,0,1,13:03.0
36841,309,SJIT,1414PLYKGREY-XXL,56971216,YARYKRTI56971216,18459238,1,,0,1,52:24.0
36841,28,SJIT,1417PLYKBLACK-XXL,56971240,YARYKRTI56971240,18459244,1,,0,1,38:06.0
36841,81,SJIT,4018DRSBLUE-S,116224676,YARYTOPS116224676,36379856,1,,0,1,05:25.0
36841,81,SJIT,1057PLYKBLUE-XXL,87896050,YARYTNIC87896050,27282410,1,,0,1,45:43.0
36841,36,SJIT,45233461,45233461,YARYKRTA45233461,13001120,3,,0,1,15:25.0
36841,81,SJIT,37958266,37958266,YARYKRTA37958266,11008010,1,,0,1,45:00.0
36841,15774,SJIT,42649974,42649974,YARYKRTA42649974,12253048,1,,0,1,10:00.0
36841,81,SJIT,1520PLYKSKYBLUE-XL,84713768,YARYDRSS84713768,26211066,1,,0,1,24:37.0
36841,309,SJIT,1414PLYKGREY-5XL,56971222,YARYKRTI56971222,18459238,2,,0,1,51:47.0
36841,43815,SJIT,45945170,45945170,YARYTRSR45945170,11543232,1,,0,1,51:11.0
36841,43815,SJIT,4018DRSBLUE-S,116224676,YARYTOPS116224676,36379856,3,,0,1,20:19.0
36841,15774,SJIT,1592PLYKBLUE-3XL,82078536,YARYKRTA82078536,25451624,1,,0,1,47:08.0
36841,81,SJIT,1685YKPURPLE-XL,100963062,YARYTOPS100963062,31317176,1,,0,1,04:34.0
36841,43815,SJIT,45890426,45890426,YARYKRTA45890426,13369432,1,,0,1,48:34.0
36841,36,SJIT,45890426,45890426,YARYKRTA45890426,13369432,1,,0,1,14:40.0
36841,43815,SJIT,46519970,46519970,YARYKRTA46519970,13703520,1,,0,1,13:10.0
36841,15774,SJIT,36382918,36382918,YARYKRTA36382918,10613114,1,,0,1,15:13.0
36841,309,SJIT,45233483,45233483,YARYKRTA45233483,13001132,1,,0,1,24:22.0
36841,36,SJIT,1911YKMULTI-S,115657171,YARYKRTA115657171,36193703,1,,0,1,13:14.0
36841,15774,SJIT,46456432,46456432,YARYKRTA46456432,13671638,2,,0,1,17:24.0
36841,81,SJIT,1520PLYKSKYBLUE-L,84713766,YARYDRSS84713766,26211066,1,,0,1,24:37.0
36841,15774,SJIT,34817385,34817385,YARYKRTA34817385,10089303,1,,0,1,06:23.0
36841,36,SJIT,47063121,47063121,YARYTOPS47063121,13995180,1,,0,1,01:54.0
36841,15774,SJIT,34817409,34817409,YARYKRTA34817409,10089303,1,,0,1,06:23.0
36841,28,SJIT,45890429,45890429,YARYKRTA45890429,13369432,3,,0,1,50:55.0
36841,81,SJIT,36382920,36382920,YARYKRTA36382920,10613114,1,,0,1,15:13.0
36841,43815,SJIT,45890423,45890423,YARYKRTA45890423,13369432,2,,0,1,49:01.0
36841,36,SJIT,37958108,37958108,YARYKRTA37958108,11007986,1,,0,1,04:43.0
36841,15774,SJIT,45233460,45233460,YARYKRTA45233460,13001120,2,,0,1,14:26.0
36841,81,SJIT,1323PLYKNTEAL-6XL,98367894,YARYKRTA98367894,30589857,1,,0,1,14:12.0
36841,309,SJIT,42649990,42649990,YARYKRTA42649990,12253052,3,,0,1,41:53.0
36841,309,SJIT,1540PLYKCGREEN-3XL,99761871,YARYKRTA99761871,30984403,1,,0,1,48:57.0
36841,43815,SJIT,1592PLYKBLUE-XXL,82078554,YARYKRTA82078554,25451624,1,,0,1,49:09.0
36841,15774,SJIT,1306YKCORANGE-4XL,69755572,YARYKRTA69755572,22056070,1,,0,1,43:48.0
36841,43815,SJIT,6015PLSKDBLACK-4XL,119482343,YARYKASS119482343,37371483,2,,0,1,20:41.0
36841,28,SJIT,1306YKCORANGE-S,69755580,YARYKRTA69755580,22056070,1,,0,1,46:44.0
36841,81,SJIT,46456494,46456494,YARYKRTA46456494,13671670,1,,0,1,13:09.0
36841,309,SJIT,1491YKMAROON-XL,76642258,YARYDRSS76642258,23964968,1,,0,1,19:01.0
36841,81,SJIT,46519968,46519968,YARYKRTA46519968,13703520,1,,0,1,03:37.0
36841,15774,SJIT,46456426,46456426,YARYKRTA46456426,13671638,1,,0,1,17:24.0
36841,28,SJIT,1323PLYKNTEAL-7XL,98367896,YARYKRTA98367896,30589857,1,,0,1,14:12.0
36841,43815,SJIT,45233510,45233510,YARYKRTA45233510,13001146,2,,0,1,18:20.0
36841,81,SJIT,5039PLYKNTEAL-5XL,106404034,YARYTRSR106404034,32999983,1,,0,1,48:33.0
36841,309,SJIT,1507YKPINK-S,78062406,YARYKRTI78062406,24336844,1,,0,1,03:27.0
36841,28,SJIT,1293PLYKNMAROON-7XL,100490329,YARYKRTA100490329,31179956,1,,0,1,19:10.0
36841,15774,SJIT,34364739,34364739,YARYKRTA34364739,9690301,1,,0,1,45:25.0
36841,309,SJIT,45890399,45890399,YARYKRTA45890399,13369428,1,,0,1,44:58.0
36841,15774,SJIT,46456537,46456537,YARYKRTA46456537,13671692,1,,0,1,34:09.0
36841,81,SJIT,45233508,45233508,YARYKRTA45233508,13001146,1,,0,1,59:53.0
36841,81,SJIT,1293PLYKNMAROON-6XL,100490328,YARYKRTA100490328,31179956,1,,0,1,32:52.0
36841,28,SJIT,46456484,46456484,YARYKRTA46456484,13671664,1,,0,1,08:17.0
36841,36,SJIT,45890445,45890445,YARYKRTA45890445,13369436,1,,0,1,47:23.0
36841,36,SJIT,45233459,45233459,YARYKRTA45233459,13001120,3,,0,1,51:30.0
36841,36,SJIT,1417PLYKNBLACK-6XL,104416090,YARYKRTI104416090,32415870,1,,0,1,59:25.0
36841,309,SJIT,1520PLYKSKYBLUE-4XL,84713760,YARYDRSS84713760,26211066,1,,0,1,24:37.0
36841,36,SJIT,1556PLYKNGREEN-7XL,98349768,YARYKRTI98349768,30585365,2,,0,1,21:18.0
36841,43815,SJIT,7073YKBLSBLUE-F,105987677,YARYSRBL105987677,32875821,3,,0,1,30:10.0
36841,36,SJIT,46456496,46456496,YARYKRTA46456496,13671670,1,,0,1,13:09.0
36841,36,SJIT,46456495,46456495,YARYKRTA46456495,13671670,1,,0,1,13:09.0
36841,81,SJIT,1491YKMAROON-L,76642252,YARYDRSS76642252,23964968,1,,0,1,44:55.0
36841,43815,SJIT,1507PLYKNPINK-7XL,100810564,YARYKRTA100810564,31270070,1,,0,1,51:05.0
