Name,Combo SKU Code,Combo Package Dimensions,Combo Product Weight,Combo Product Category,Combo Color,Combo Size,Combo Brand,Combo Selling Price,Combo Shipping Mode,Combo Image Url,HSN Code,GST Tax Name,Combo Sync Mode,Combo Qty Stock,Combo MRP,Calculated Last Purchase Price,Date Created,Child SKU Code 1,Child SKU Qty 1,Child SKU Price 1,Child SKU Code 2,Child SKU Qty 2,Child SKU Price 2,Child SKU Code 3,Child SKU Qty 3,Child SKU Price 3,Child SKU Code 4,Child SKU Qty 4,Child SKU Price 4,Child SKU Code 5,Child SKU Qty 5,Child SKU Price 5,Child SKU Code 6,Child SKU Qty 6,Child SKU Price 6,Child SKU Code 7,Child SKU Qty 7,Child SKU Price 7,Child SKU Code 8,Child SKU Qty 8,Child SKU Price 8,Child SKU Code 9,Child SKU Qty 9,Child SKU Price 9,Child SKU Code 10,Child SKU Qty 10,Child SKU Price 10
"TOP PAINT COMBO","1142YKCMB5010-5XL","22.0000x20.0000x1.5000","450","Kurti","","","","0.00","0","","61041100","'GST5-12 to 5 &18%","","0","0.00","779.00","July 27, 2020 08:40:56 PM","1142YKPINK-5XL","1","732.00","5010YKWHITE-5XL","1","319.00"
"TOP PAINT COMBO","1157YKCMB5006-S","22.0000x20.0000x1.5000","450","Kurti","","","","0.00","0","","61041100","'GST5-12 to 5 &18%","","0","0.00","735.00","July 27, 2020 08:40:56 PM","1157YKMAROON-S","1","754.00","5006YKBLUE-S","1","319.00"
"TOP PAINT COMBO","1157YKCMB5006-M","22.0000x20.0000x1.5000","450","Kurti","","","","0.00","0","","61041100","'GST5-12 to 5 &18%","","0","0.00","735.00","July 27, 2020 08:40:56 PM","1157YKMAROON-M","1","754.00","5006YKBLUE-M","1","319.00"
"TOP PAINT COMBO","1157YKCMB5006-L","22.0000x20.0000x1.5000","450","Kurti","","","","0.00","0","","61041100","'GST5-12 to 5 &18%","","0","0.00","735.00","July 27, 2020 08:40:56 PM","1157YKMAROON-L","1","754.00","5006YKBLUE-L","1","319.00"
"TOP PAINT COMBO","1157YKCMB5006-XL","22.0000x20.0000x1.5000","450","Kurti","","","","0.00","0","","61041100","'GST5-12 to 5 &18%","","0","0.00","735.00","July 27, 2020 08:40:57 PM","1157YKMAROON-XL","1","754.00","5006YKBLUE-XL","1","319.00"
"TOP PAINT COMBO","1157YKCMB5006-XXL","22.0000x20.0000x1.5000","450","Kurti","","","","0.00","0","","61041100","'GST5-12 to 5 &18%","","0","0.00","801.00","July 27, 2020 08:40:57 PM","1157YKMAROON-XXL","1","754.00","5006YKBLUE-XXL","1","319.00"
"Yash Gallery Cotton Kurti With Palazzo - Stitched Suit","1119YKCMB5010-3XL","22.0000x20.0000x1.5000","350","KURTA SET","","","","0.00","0","","61041100","'GST5-12 to 5 &18%","","0","0.00","713.00","July 30, 2020 07:14:21 PM","1119YKBLUE-3XL","1","347.00","5010YKWHITE-3XL","1","319.00"
"Yash Gallery Cotton Kurti With Palazzo - Stitched Suit","1119YKCMB5010-4XL","22.0000x20.0000x1.5000","350","KURTA SET","","","","0.00","0","","61041100","'GST5-12 to 5 &18%","","0","0.00","713.00","July 30, 2020 07:14:21 PM","1119YKBLUE-4XL","1","347.00","5010YKWHITE-4XL","1","319.00"
"Yash Gallery Cotton Kurti With Palazzo - Stitched Suit","1119YKCMB5010-5XL","22.0000x20.0000x1.5000","350","KURTA SET","","","","0.00","0","","61041100","'GST5-12 to 5 &18%","","0","0.00","713.00","July 30, 2020 07:14:21 PM","1119YKBLUE-5XL","1","347.00","5010YKWHITE-5XL","1","319.00"
"Yash Gallery Cotton Kurti With Sharara And Gharara - Stitched Suit","1147YKCMB5017-S","22.0000x20.0000x1.5000","400","Kurta with Sharara","","","","0.00","0","","61041100","'GST5-12 to 5 &18%","","0","0.00","724.00","July 30, 2020 07:47:30 PM","1147YKBANDJ-S","1","578.00","5017YKSHARARA-S","1","440.00"
