"Customer Shipment Date","Merchant SKU","FNSKU","ASIN","FC","Quantity","Amazon Order Id","Currency","Product Amount","Shipping Amount","Gift Amount","Shipment To City","Shipment To State","Shipment To Postal Code"
"2026-08-05T23:10:44+05:30","5007YKBLACK-5XL","X001W0CS7X","B0CL4Y4CR7","CCX2","1","404-2588144-0209928","INR","513.34","0.00","0.00","BIDHAN NAGAR","WEST BENGAL","700064"
"2026-08-05T23:10:44+05:30","5007YKBLACK-5XL","X001W0CS7X","B0CL4Y4CR7","CCX2","1","404-2588144-0209928","INR","513.34","0.00","0.00","BIDHAN NAGAR","WEST BENGAL","700064"
"2026-08-05T23:09:49+05:30","1457PLYKPINK-XXL","X001VV98E9","B0CKT61HSK","MAA4","1","403-2060086-4359548","INR","770.48","0.00","0.00","CHENNAI","TAMIL NADU","600055"
"2026-08-05T23:03:49+05:30","1373YKPINK-3XL","X001UW5HPN","B0CGVK25H2","BOM7","1","402-4879206-9432306","INR","475.24","18.10","0.00","NAVI MUMBAI","MAHARASHTRA","410210"
"2026-08-05T22:56:50+05:30","1472PLYKGREEN-XXL","X001WJU09R","B0CN13ZZ95","DEL5","1","171-6657355-2797139","INR","903.81","38.10","0.00","PATNA","BIHAR","801503"
"2026-08-05T22:55:45+05:30","1048YKBLUE-3XL","X002DYV5NF","B0FNN636RK","DEL5","1","404-1353812-2583558","INR","0.00","0.00","0.00","PATNA","BIHAR","800016"
"2026-08-05T22:53:45+05:30","7097YKBLUE-M","X002GOLXJD","B0G4R8CWB3","GAX1","1","405-9147613-7066758","INR","418.10","0.00","0.00","GUWAHATI","ASSAM","781034"
"2026-08-05T22:50:50+05:30","1522PLYKMUSTARD-7XL","X002E9532N","B0FPR4R4DZ","CCX1","1","402-1669349-7348300","INR","960.96","0.00","0.00","Serampore","WEST BENGAL","712203"
"2026-08-05T22:38:48+05:30","1968YKBLACK-XL","X002MFK48R","B0H655QFTG","DEL5","1","405-4530360-7507554","INR","475.24","0.00","0.00","KOSAMBA","GUJARAT","394120"
"2026-08-05T22:37:58+05:30","1341YKGREEN-4XL","X001QWZWAR","B0BZL7ZF2Y","BLR8","1","407-8333310-4989126","INR","541.90","0.00","0.00","BENGALURU","KARNATAKA","560046"
"2026-08-05T22:37:58+05:30","1556YKGREEN-3XL","X001VG2LWZ","B0CJ2HTR63","BLR8","1","407-8333310-4989126","INR","475.24","0.00","0.00","BENGALURU","KARNATAKA","560046"
"2026-08-05T22:37:58+05:30","AK-228BLACK-4XL","X002F3KQ4D","B0FTMG4Q8Q","BLR8","1","407-8333310-4989126","INR","475.24","0.00","0.00","BENGALURU","KARNATAKA","560046"
"2026-08-05T22:37:48+05:30","1540PLYKGREEN-4XL","X001URKCWB","B0CGV9W653","BLR7","1","402-2070539-6334757","INR","713.33","0.00","0.00","CHENNAI","TAMIL NADU","600011"
"2026-08-05T22:24:50+05:30","5037YKPINK-L","X00291PK6Z","B0DZCC8J5X","DEL4","1","405-5228777-8199500","INR","494.29","0.00","0.00","NEW DELHI","DELHI","110092"
"2026-08-05T22:22:49+05:30","5040YKBEIGE-S","X002B5JW0J","B0F91T5H2Y","BLR7","1","402-5822764-3803516","INR","494.28","0.00","0.00","DHARWAD","KARNATAKA","580008"
"2026-08-05T22:13:50+05:30","1473YKWHITE-XL","X001Q35VFR","B0BVRHMSTK","BLR8","1","171-6039393-8740368","INR","389.52","18.10","0.00","BENGALURU","KARNATAKA","560087"
"2026-08-05T22:08:52+05:30","1162YKMAROON-XL","X0017LPBJT","B08DHX5NXL","BLR7","1","406-5381632-4071541","INR","446.66","0.00","0.00","Bengaluru","KARNATAKA","560050"
"2026-08-05T22:07:52+05:30","226PLYK346GREEN-7XL","X0029U3JE1","B0F38NVTNX","BLR7","1","406-2501091-8855557","INR","732.38","0.00","0.00","HYDERABAD","TELANGANA","500049"
"2026-08-05T22:06:46+05:30","1379YKGREEN-S","X001JFG6KB","B09QX48YNL","BLR7","1","404-9308023-3345912","INR","0.00","0.00","0.00","Bengaluru","KARNATAKA","560109"
"2026-08-05T22:05:45+05:30","4010DRSMULTI-XL","X002KB2ZNP","B0GX9ZBXW4","MAA4","1","407-1662448-6185906","INR","408.58","9.04","0.00","Chennai","TAMIL NADU","600044"
"2026-08-05T22:04:54+05:30","1532YKBLUE-5XL","X0028IH7F1","B0DWX71F7P","BOM7","1","402-6585262-1881103","INR","475.24","0.00","0.00","PUNE","MAHARASHTRA","411028"
"2026-08-05T22:03:52+05:30","5033YKBEIGE-XXL","X001X2U4WB","B0CPHZW59H","BLR8","1","402-2649356-3077904","INR","541.90","0.00","0.00","BENGALURU","KARNATAKA","560035"
"2026-08-05T22:03:49+05:30","1127YKMAROON-XXL","X0017NEQW5","B085ZWXWQ6","CCX1","1","403-1282054-9632362","INR","837.14","0.00","0.00","DHANBAD","JHARKHAND","826005"
"2026-08-05T22:00:54+05:30","7014YKBLSMAROON-XL","X001WDMD6B","B0CM9KLSQ6","MAA4","1","171-8990673-9550750","INR","503.80","0.00","0.00","CHENNAI","TAMIL NADU","600026"
"2026-08-05T21:59:45+05:30","1589YKORANGE-XXL","X001VPOPZ7","B0CKBNV5LC","CCX2","1","171-3230332-6655508","INR","475.24","0.00","0.00","NORTH 24 PARGANAS, kolkata","WEST BENGAL","700135"
"2026-08-05T21:57:43+05:30","7101YKGREEN-M","X002ISEV37","B0GPWHRYTB","HYD8","1","404-9340340-9149129","INR","0.00","0.00","0.00","BHUBANESWAR","ODISHA","751030"
"2026-08-05T21:55:46+05:30","1785YKRED-XL","X002CWW9JH","B0FHWBF2MP","LDX1","1","171-6497216-3540354","INR","675.24","0.00","0.00","Mandi","HIMACHAL PRADESH","175001"
"2026-08-05T21:54:50+05:30","1625YKBLACK-XL","X002077DZJ","B0D1PX68Z7","BLR8","1","405-0818833-1052359","INR","808.58","18.10","0.00","BENGALURU","KARNATAKA","560099"
"2026-08-05T21:50:50+05:30","1683YKBLUE-L","X0024JCUC9","B0DGQGTGWC","BLR8","1","408-3178594-3717144","INR","856.20","0.00","0.00","BENGALURU","KARNATAKA","560068"
"2026-08-05T21:50:45+05:30","5041YKBOTTELGREEN-XL","X002A67IRD","B0F4RCXHJ1","MAA4","1","408-7465554-5999527","INR","475.24","18.10","0.00","CHENNAI","TAMIL NADU","600078"
"2026-08-05T21:44:51+05:30","5040YKBEIGE-XL","X002B5GCHF","B0F91SSBGC","BOM5","1","406-8696734-5628350","INR","494.28","0.00","0.00","Mumbai","MAHARASHTRA","400005"
"2026-08-05T21:42:57+05:30","1753YKGREEN-3XL","X0025PRBYT","B0DKFSPFXT","HYD8","1","404-7562403-9661103","INR","1170.48","0.00","0.00","HYDERABAD","TELANGANA","500014"
"2026-08-05T21:41:50+05:30","4011DRSBLUE-S","X002EMNQL5","B0FRGBS7PS","HYD8","1","405-0964301-9118722","INR","360.95","0.00","0.00","BENGALURU","KARNATAKA","560075"
"2026-08-05T21:35:49+05:30","1785PLYKRED-5XL","X002CWXFVD","B0FHWMFVRM","HYD8","1","405-1739221-2115527","INR","713.33","0.00","0.00","KOLKATA","WEST BENGAL","700008"
"2026-08-05T21:33:53+05:30","190YKN214MEHROON-6XL","X0022AFL4T","B0D7D49V2W","MAA4","1","404-7753351-1901904","INR","751.42","18.10","0.00","CHENNAI","TAMIL NADU","600073"
"2026-08-05T21:33:52+05:30","1046YKBLUE-L","X0013JOO9X","B07Z5WH53W","BOM5","1","406-4584553-1209107","INR","541.90","6.04","0.00","MUMBAI","MAHARASHTRA","400081"
"2026-08-05T21:29:01+05:30","1887YKBLACK-3XL","X0028MK6J1","B0DXF741PD","CCX1","1","404-0101178-7593979","INR","837.14","2.01","0.00","KOLKATA","WEST BENGAL","700027"
"2026-08-05T21:23:45+05:30","7098YKPINK-L","X002H0UEJB","B0G7HW5TLG","DEL5","1","403-4878142-1736351","INR","418.10","38.10","0.00","GREATER NOIDA","UTTAR PRADESH","201306"
"2026-08-05T21:14:50+05:30","7101YKGREEN-M","X002ISEV37","B0GPWHRYTB","BOM7","1","406-2176812-9080351","INR","418.10","0.00","0.00","THANE","MAHARASHTRA","401107"
"2026-08-05T21:13:49+05:30","1743PLYKYELLOW-4XL","X002DRH77F","B0FMRY8V2Z","BOM5","1","403-9489906-8140343","INR","1094.28","0.00","0.00","NASHIK","MAHARASHTRA","422011"
"2026-08-05T21:12:50+05:30","5041YKBOTTELGREEN-5XL","X002A68LU1","B0F4RJ598L","BOM7","1","404-5648647-3481928","INR","513.33","0.00","0.00","AHMEDABAD","GUJARAT","380052"
"2026-08-05T21:11:45+05:30","1777YKOFFWHITE-XL","X0025FL1TZ","B0DJR84SBQ","BOM7","1","407-5332737-6595561","INR","503.80","18.10","0.00","MUMBAI","MAHARASHTRA","400092"
"2026-08-05T21:10:51+05:30","1555YKGREEN-M","X001VVLMQV","B0CKT5C4GL","BLR8","1","408-9561055-6702762","INR","418.10","0.00","0.00","PUNE","MAHARASHTRA","411060"
"2026-08-05T21:10:46+05:30","1043YKMAROON-XL","X0013I5S1R","B07Z5WYPQ8","BOM7","1","403-6200815-3281957","INR","427.62","38.10","0.00","NASHIK","MAHARASHTRA","422003"
"2026-08-05T21:09:49+05:30","1488YKWHITE-XL","X001VZSFI5","B0CL494XPR","HYD8","1","403-4772682-5093147","INR","618.10","0.00","0.00","HYDERABAD","TELANGANA","500075"
"2026-08-05T21:08:54+05:30","1048YKBLUE-XXL","X002A6C9VX","B0F4RD5XLC","DEL5","1","403-1794241-1736347","INR","541.90","0.00","0.00","NEW DELHI","DELHI","110019"
"2026-08-05T21:08:50+05:30","1048YKBLUE-5XL","X002DZ127X","B0FNN3L7R7","DEL5","1","405-0429098-7929964","INR","541.90","0.00","0.00","NEW DELHI","DELHI","110058"
"2026-08-05T21:08:48+05:30","190YK214MEHROON-XL","X000VC2YJ5","B07F1RHZHN","LKO1","1","404-4480560-5469152","INR","627.62","0.00","0.00","ZAMANIA","UTTAR PRADESH","232331"
"2026-08-05T21:07:45+05:30","1937YKPURPLE-L","X002F2H3SV","B0FTF3Z97H","BOM5","1","403-5123077-8197167","INR","856.20","18.10","0.00","MUMBAI","MAHARASHTRA","400072"
"2026-08-05T21:04:51+05:30","1023YKPBLUE-L","X00120WQ7Z","B07VM7KLTW","HYD3","1","406-3110177-3609167","INR","475.24","0.00","0.00","KANKIPADU","ANDHRA PRADESH","521151"
"2026-08-05T21:03:51+05:30","1293YKMAROON-3XL","X001CZY6H3","B092R2QKSL","HYD3","1","408-6087142-4825922","INR","808.57","38.10","0.00","Tanuku","ANDHRA PRADESH","534211"
"2026-08-05T21:01:51+05:30","1593PLYKGREEN-5XL","X001VVIA11","B0CKT6N5B1","BLR8","1","407-5125520-3000332","INR","722.86","75.24","0.00","BENGALURU","KARNATAKA","560098"
"2026-08-05T21:01:50+05:30","1775YKBLUE-XL","X0027P5X5V","B0DSGD1J2J","HYD8","1","403-2247983-7525167","INR","760.95","0.00","0.00","BENGALURU","KARNATAKA","560064"
"2026-08-05T21:01:49+05:30","4033DRSBLUE-4XL","X002EMJEJN","B0FRFZN242","DEL5","1","406-0344017-5171504","INR","475.24","0.00","0.00","ANKLESHWAR","GUJARAT","393001"
"2026-08-05T21:00:48+05:30","1556YKGREEN-5XL","X001VG2LX9","B0CJ2FNCKM","AMD2","1","407-3572669-8029918","INR","475.24","38.10","0.00","VADODARA","GUJARAT","390023"
"2026-08-05T20:57:51+05:30","313KD411BLUE-9-10","X002HC1RWH","B0GCZLLBW4","BOM5","1","405-4066337-3357959","INR","532.38","0.00","0.00","PUNE","MAHARASHTRA","411045"
"2026-08-05T20:55:56+05:30","4010DRSMULTI-M","X002DLKJET","B0FM48GZSX","HYD3","1","407-2064231-5971506","INR","389.52","0.00","0.00","Surat","GUJARAT","395007"
"2026-08-05T20:54:51+05:30","1412YKMULTI-S","X001PUVD8P","B0BTW39TL1","BLR7","1","406-1638708-0403561","INR","608.57","38.10","0.00","CHELAKKARA","KERALA","680586"
"2026-08-05T20:51:53+05:30","5025YKTEAL-XL","X001BLP7PD","B08W3BFW6M","HYD8","1","407-1070096-2305931","INR","475.24","38.10","0.00","HYDERABAD","TELANGANA","500043"
"2026-08-05T20:47:51+05:30","1530YKWINE-M","X001UPFFR5","B0CGNKTJJ1","DEL5","1","403-0458484-9005161","INR","522.86","0.00","0.00","NEW DELHI","DELHI","110021"
"2026-08-05T20:47:50+05:30","5037YKPINK-3XL","X00291PGWX","B0DZC82MSW","BLR8","1","408-0579872-1236332","INR","532.38","18.10","0.00","BENGALURU","KARNATAKA","560061"
"2026-08-05T20:46:51+05:30","5010YKWHITE-S","X0014LH5D7","B0832D6PTH","CJB1","1","407-8704242-9033169","INR","475.24","0.00","0.00","KOLLAM","KERALA","689695"
"2026-08-05T20:46:51+05:30","5010YKWHITE-3XL","X0015KVQ2N","B0851QWV4N","CJB1","1","407-8704242-9033169","INR","513.33","0.00","0.00","KOLLAM","KERALA","689695"
"2026-08-05T20:45:52+05:30","1946YKGREEN-L","X002GA7OG3","B0G2JH95QD","BLR7","1","404-0251268-3914766","INR","856.20","18.10","0.00","BENGALURU","KARNATAKA","560043"
"2026-08-05T20:45:49+05:30","1676YKRED-4XL","X0023G4VRP","B0DBZTLLJV","BOM5","1","408-7272236-6016358","INR","570.48","18.10","0.00","MUMBAI","MAHARASHTRA","400072"
"2026-08-05T20:44:52+05:30","1048YKBLUE-XXL","X002A6C9VX","B0F4RD5XLC","BOM5","1","403-9399857-8657103","INR","541.90","38.10","0.00","ALIBAG","MAHARASHTRA","402201"
"2026-08-05T20:44:18+05:30","1189YKMAROON-S","X00190Z8WN","B08HJDLCZ3","BLR7","1","406-1247644-1824323","INR","760.96","0.00","0.00","BENGALURU","KARNATAKA","560066"
"2026-08-05T20:42:56+05:30","6027SKDBLACK-4XL","X002IJ9FOV","B0GN34KWLN","HYD8","1","403-9265693-8084327","INR","1075.24","0.00","0.00","JAMSHEDPUR","JHARKHAND","831005"
"2026-08-05T20:41:52+05:30","5041YKBOTTELGREEN-S","X002A695VZ","B0F4RBWRVM","BLR8","1","406-3137477-6910726","INR","475.24","18.10","0.00","BENGALURU","KARNATAKA","560109"
"2026-08-05T20:39:54+05:30","1943YKGREEN-3XL","X002FQ39IP","B0FXXDKQ2L","BLR7","1","406-0750806-7265108","INR","475.24","0.00","0.00","MYSURU","KARNATAKA","570018"
"2026-08-05T20:39:48+05:30","1777YKOFFWHITE-L","X0025FLWDP","B0DJR7ZH9J","BOM5","1","408-5233123-7165914","INR","503.80","0.00","0.00","PUNE","MAHARASHTRA","411015"
"2026-08-05T20:39:48+05:30","1180YKYELLOW-XL","X0018MV4H5","B08DHT4NCV","CCX2","1","403-7737932-7679514","INR","446.67","38.10","0.00","BOKARO STEEL CITY","JHARKHAND","827013"
"2026-08-05T20:38:54+05:30","AK-228BLACK-3XL","X002F3KVX9","B0FTMJGPJ1","HYD8","1","406-3021467-3532302","INR","475.24","38.10","0.00","KHARORA","CHHATTISGARH","493225"
"2026-08-05T20:38:53+05:30","1065YKBLUE-M","X0013S1HYJ","B07YZ7HM8N","HYD3","1","408-8360591-6496352","INR","722.86","38.10","0.00","KHAMMAM","TELANGANA","507165"
"2026-08-05T20:38:49+05:30","4033DRSBLUE-8XL","X002EMDHNR","B0FRG3WRS3","BOM7","1","402-3290106-0218769","INR","608.58","0.00","0.00","MUMBAI","MAHARASHTRA","400093"
"2026-08-05T20:38:48+05:30","1605YKBLUE-M","X001Z1Y8C7","B0CWXZTCWB","MAA4","1","402-0275985-2652339","INR","684.76","0.00","0.00","VARKALA","KERALA","695144"
"2026-08-05T20:37:55+05:30","1317YKBLUE-4XL","X001GP6Y1P","B097N4L6ZH","BOM7","1","407-8333310-4989126","INR","541.90","0.00","0.00","BENGALURU","KARNATAKA","560046"
"2026-08-05T20:37:50+05:30","5012YKPINK-5XL","X0018YHIQT","B08KDTZF74","MAA4","1","171-7280454-6305108","INR","522.86","0.00","0.00","BENGALURU","KARNATAKA","560099"
"2026-08-05T20:36:47+05:30","1065YKBLUE-XL","X0013S1YTR","B07YZ648HM","BOM5","1","406-0468454-2427539","INR","722.86","0.00","0.00","Thane ambernath","MAHARASHTRA","421506"
"2026-08-05T20:35:56+05:30","1258YKWHITE-3XL","X001CWZXFF","B092R1HRNW","BOM5","1","404-9657405-1786760","INR","770.48","0.00","0.00","HYDERABAD","TELANGANA","500014"
"2026-08-05T20:35:47+05:30","1063YKRED-S","X0013WPBKV","B07Z5XPK3L","LKO1","1","408-4930517-4519539","INR","522.86","38.10","28.57","GOPALGANJ","BIHAR","841243"
"2026-08-05T20:34:56+05:30","1784YKDPINK-XL","X002DWZG2D","B0FNDGDZ41","MAA4","1","405-4270927-2046734","INR","1113.34","0.00","0.00","Karunya Nagar, Coimbatore","TAMIL NADU","641114"
"2026-08-05T20:33:55+05:30","1529KDWINE-9-10","X002H4MIZZ","B0G9GB3N9K","BLR8","1","406-6817760-4625124","INR","532.38","0.00","0.00","Chennai","TAMIL NADU","600013"
"2026-08-05T20:32:45+05:30","7102YKMAROON-M","X002HYJSDF","B0GJKGZYN1","CCX1","1","404-6330406-2630729","INR","0.00","0.00","0.00","Jorhat","ASSAM","785008"
"2026-08-05T20:30:53+05:30","1336YKBLACK-L","X001FVHBIF","B09GPBM14Q","BLR8","1","408-8819563-5992300","INR","475.24","0.00","0.00","Gurugram","HARYANA","122011"
"2026-08-05T20:28:50+05:30","1488YKWHITE-XXL","X001VZV05P","B0CL4BJXRC","BLR8","1","403-7352755-4313145","INR","627.62","0.00","0.00","Noida","UTTAR PRADESH","201301"
"2026-08-05T20:28:47+05:30","5034YKOFFWHITE-L","X001X2WIXT","B0CPJ118PF","LKO1","1","406-4311024-6237134","INR","513.34","0.00","0.00","Lucknow","UTTAR PRADESH","226030"
"2026-08-05T20:27:55+05:30","1472YKGREEN-XL","X001WJU06Z","B0CN12D7PX","DEL5","1","171-0387974-8585100","INR","903.81","0.00","0.00","DEHRADUN","UTTARAKHAND","248008"
"2026-08-05T20:24:56+05:30","5007YKBLACK-XL","X0014LH5BT","B0832CTNHN","BLR7","1","171-7038502-0646756","INR","475.24","0.00","0.00","VISAKHAPATNAM","ANDHRA PRADESH","530044"
"2026-08-05T20:24:55+05:30","1308YKBLUE-4XL","X00282C2LB","B0DTPCXYWQ","HYD8","1","403-3361438-2610754","INR","618.10","0.00","0.00","HYDERABAD","TELANGANA","500097"
"2026-08-05T20:24:52+05:30","1096YKBLUE-XXL","X0014I8S3V","B082X8BV35","HYD8","1","406-7635940-1775521","INR","760.95","0.00","0.00","REHLA","JHARKHAND","822124"
"2026-08-05T20:24:51+05:30","1308YKBLUE-4XL","X00282C2LB","B0DTPCXYWQ","MAA4","1","408-8195998-2718725","INR","618.10","0.00","0.00","BENGALURU","KARNATAKA","560034"
"2026-08-05T20:24:51+05:30","1127YKMAROON-4XL","X0020ZP2KJ","B0D3TF419V","BOM5","1","171-1120853-7607515","INR","837.14","0.00","0.00","THANE","MAHARASHTRA","401107"
"2026-08-05T20:20:54+05:30","6025SKDPURPLE-6XL","X002HLDYQ5","B0GGB41SJV","BLR8","1","171-1231486-9460321","INR","1265.71","0.00","0.00","Chennai","TAMIL NADU","600116"
"2026-08-05T20:18:53+05:30","1556YKGREEN-4XL","X001VG3VNX","B0CJ2JLQHR","CJB1","1","406-9961468-3526742","INR","475.24","0.00","0.00","ERNAKULAM","KERALA","682032"
"2026-08-05T20:18:46+05:30","314PLYK411RED-4XL","X0014BKGZB","B08292ZCLZ","MAA4","1","404-0068406-8555544","INR","0.00","0.00","0.00","CHENNAI","TAMIL NADU","600095"
"2026-08-05T20:18:05+05:30","1966YKYELLOW-8XL","X002MFLR5L","B0H64NRZGL","BLR8","1","171-6403203-8764364","INR","608.57","0.00","0.00","MADURAI","TAMIL NADU","625004"
"2026-08-05T20:17:50+05:30","1048YKBLUE-XL","X0013K7G51","B07Z5SKNB7","BOM5","1","406-9664307-5917933","INR","513.33","38.10","0.00","RAJKOT","GUJARAT","360002"
"2026-08-05T20:17:48+05:30","5035YKBLACK-5XL","X001X2SEIH","B0CPJ27KKR","BLR8","1","403-2206685-1109106","INR","541.90","0.00","0.00","BENGALURU","KARNATAKA","560048"
"2026-08-05T20:16:51+05:30","1065YKBLUE-XL","X0013S1YTR","B07YZ648HM","DED4","1","406-4626793-5061158","INR","722.86","0.00","0.00","GURUGRAM","HARYANA","122003"
"2026-08-05T20:16:46+05:30","5013YKRED-XXL","X001A8RA2Z","B08CSMLRJL","AMD2","1","407-1564968-9628353","INR","513.34","38.10","0.00","MUNDRA","GUJARAT","370421"
"2026-08-05T20:14:49+05:30","1473YKWHITE-XL","X001Q35VFR","B0BVRHMSTK","HYD8","1","405-8030709-4302769","INR","389.52","0.00","0.00","HYDERABAD","TELANGANA","500090"
"2026-08-05T20:14:49+05:30","7036YKBLS-M","X0020ZUQC3","B0D49L7KPW","PNQ3","1","171-7683580-7994738","INR","503.81","0.00","0.00","AHMEDABAD","GUJARAT","380015"
"2026-08-05T20:13:54+05:30","1258YKWHITE-M","X001CWZYWH","B092QZXZC6","HYD8","1","405-9095611-7970733","INR","741.90","0.00","0.00","hyderabad","TELANGANA","500090"
"2026-08-05T20:12:58+05:30","5007YKBLACK-L","X0014LGX8F","B0832LSJGC","BLR7","1","405-9499546-0979568","INR","475.24","9.04","0.00","Bengaluru","KARNATAKA","560062"
"2026-08-05T20:11:50+05:30","6012SKDMAROON-L","X0029NDQ9L","B0F2G3X8GN","BLR8","1","404-2352392-0606725","INR","1065.71","0.00","0.00","NOIDA","UTTAR PRADESH","201304"
"2026-08-05T20:11:45+05:30","1034YKNTEAL-XXL","X001P7J9QV","B07VPQJ2TC","DEL4","1","408-9587708-2526731","INR","665.71","38.10","0.00","PATNA","BIHAR","800013"
"2026-08-05T20:09:52+05:30","1605YKBLUE-4XL","X001Z1YAJX","B0CWXZDRYP","BOM7","1","402-6092477-4093921","INR","722.86","38.10","0.00","NAGPUR","MAHARASHTRA","440024"
"2026-08-05T20:09:52+05:30","190PLYKN214MEHROON-3XL","X001P7J9BB","B08SQKVM5W","BOM7","1","402-6092477-4093921","INR","713.34","38.10","0.00","NAGPUR","MAHARASHTRA","440024"
"2026-08-05T20:09:52+05:30","1096PLYKBLUE-3XL","X001FUOVGL","B09DT3D55D","BOM7","1","402-6092477-4093921","INR","760.96","38.10","0.00","NAGPUR","MAHARASHTRA","440024"
"2026-08-05T20:09:52+05:30","1188PLYKPINK-3XL","X001DSD2BP","B0925ZBLND","BOM7","1","402-6092477-4093921","INR","732.38","38.10","0.00","NAGPUR","MAHARASHTRA","440024"
"2026-08-05T20:08:54+05:30","4017DRSBLUE-3XL","X002CAMEIF","B0FFGRB316","BOM7","1","404-1121744-2949148","INR","570.48","6.03","0.00","Thane","MAHARASHTRA","400615"
"2026-08-05T20:08:01+05:30","237YK345PINK-XS","X0014CSNJ1","B082KFC4SL","BLR8","1","407-0095511-4110739","INR","475.24","38.10","0.00","PUNE","MAHARASHTRA","411016"
"2026-08-05T20:07:57+05:30","1278YKPINK-L","X001EDRJU9","B098LP2P9Y","HYD8","1","406-7581162-9803534","INR","684.76","0.00","0.00","PONNUR","ANDHRA PRADESH","522124"
"2026-08-05T20:07:46+05:30","1262YKBLACK-5XL","X001BZCPA9","B08W1SCHRY","CCX2","1","407-0348682-6594755","INR","789.52","0.00","0.00","KOLKATA","WEST BENGAL","700048"
"2026-08-05T20:06:49+05:30","1561YKWHITE-L","X0027BBYKN","B0DRCK8PS2","BLR7","1","407-3705319-4283533","INR","380.00","0.00","0.00","MYSURU","KARNATAKA","570028"
"2026-08-05T20:06:47+05:30","1904YKPINK-4XL","X002AWFBYJ","B0F88BFT3Z","BOM5","1","403-7481592-8424348","INR","627.62","0.00","0.00","MUMBAI","MAHARASHTRA","400012"
"2026-08-05T20:05:51+05:30","7008YKBLSBLUE-M","X001WDDA63","B0CM9HTBHZ","BLR8","1","403-6325413-7768350","INR","503.81","0.00","0.00","ERNAKULAM","KERALA","682030"
"2026-08-05T20:05:51+05:30","1943YKGREEN-3XL","X002FQ39IP","B0FXXDKQ2L","DED4","1","405-1537727-8576317","INR","475.24","0.00","0.00","PATNA","BIHAR","800023"
"2026-08-05T20:04:45+05:30","1968YKBLACK-M","X002MFK8PL","B0H654FM78","BLR8","1","404-7237076-6326740","INR","0.00","0.00","0.00","CHENNAI","TAMIL NADU","600073"
"2026-08-05T20:03:52+05:30","179PLYK295MULTI-8XL","X0024BECVT","B0DFY4KWPR","BLR7","1","403-2426347-1532322","INR","694.29","0.00","0.00","HYDERABAD","TELANGANA","500020"
"2026-08-05T20:02:49+05:30","1536YKBLACK-6XL","X002CNVRPD","B0FH2JW7NJ","AMD2","1","406-6277460-1548346","INR","675.24","0.00","0.00","AHMEDABAD","GUJARAT","380015"
"2026-08-05T19:59:50+05:30","1127YKMAROON-XS","X0026SJ111","B0DPKYQST4","CJB1","1","406-8877044-4453157","INR","808.57","0.00","0.00","Aluva","KERALA","683101"
"2026-08-05T19:58:59+05:30","1556YKGREEN-M","X001URKC7V","B0CGV7JKN2","BLR8","1","403-9094318-5521135","INR","446.66","0.00","0.00","Shivamogga","KARNATAKA","577204"
"2026-08-05T19:58:05+05:30","1303YKBLACK-S","X001F7T49X","B097R5K45J","LKO1","1","403-5006452-3775523","INR","541.90","0.00","0.00","UNNAO","UTTAR PRADESH","209801"
"2026-08-05T19:57:05+05:30","1467PLYKGREY-4XL","X001VQCV25","B0CKDXZHKC","BOM5","1","171-5150029-0053169","INR","799.04","0.00","0.00","MUMBAI","MAHARASHTRA","400103"
"2026-08-05T19:56:52+05:30","1937YKPURPLE-5XL","X002F1XG0B","B0FTFFTGGD","DEL5","1","402-6205531-0953118","INR","884.76","38.10","0.00","AJMER","RAJASTHAN","305001"
"2026-08-05T19:54:44+05:30","1507PLYKPINK-XXL","X001VV996V","B0CKT5MY3F","CJB1","1","405-3095911-1567508","INR","703.80","38.10","0.00","PERAMBALUR","TAMIL NADU","621220"
"2026-08-05T19:52:47+05:30","1470YKBLUE-M","X001VVLN0V","B0CKT5FZ5G","HYD8","1","404-1905598-0946755","INR","0.00","0.00","0.00","BENGALURU","KARNATAKA","562106"
"2026-08-05T19:50:50+05:30","1532YKBLUE-M","X001URKC99","B0CGV93PDH","DEL4","1","408-6744166-2024329","INR","446.67","38.10","0.00","JEWAR","UTTAR PRADESH","203135"
"2026-08-05T19:50:48+05:30","1373YKPINK-XXL","X001GP8T8V","B09JNP2GJW","DEL5","1","407-3694271-0978761","INR","475.24","18.10","0.00","Gurugram","HARYANA","122001"
"2026-08-05T19:50:46+05:30","1556YKGREEN-6XL","X00232CF1D","B0D9P1841G","PNQ3","1","404-6028936-9320304","INR","0.00","0.00","0.00","PUNE","MAHARASHTRA","411041"
"2026-08-05T19:48:55+05:30","1072YKBLACK-3XL","X0019NWESB","B08MS9XRQ6","DEL5","1","402-2859100-9973124","INR","646.67","18.10","0.00","NEW DELHI","DELHI","110015"
"2026-08-05T19:48:51+05:30","1303YKBLACK-XXL","X001F7SXB3","B097R6VYM2","PNQ3","1","408-8418654-4579511","INR","570.48","0.00","0.00","Pune","MAHARASHTRA","411017"
"2026-08-05T19:44:49+05:30","1391YKBLUE-XS","X002724OVN","B0DQCWQR6X","BLR7","1","406-4295571-7450702","INR","665.72","18.10","0.00","BENGALURU","KARNATAKA","560037"
"2026-08-05T19:43:59+05:30","1532YKBLUE-4XL","X0028IHWLZ","B0DWWTNQP8","DEL5","1","403-3625419-1687567","INR","475.24","0.00","0.00","AGRA","UTTAR PRADESH","282002"
