"seller id","warehouse id","po_type","store order id","order release id","order line id","seller order id","order id fk","created on","style id","seller sku code","sku id","myntra sku code","size","vendor article number","brand","style name","article type","order status","packet id","seller packe id","courier code","order tracking number","seller warehouse id","cancellation reason id fk","cancellation reason","packed on","fmpu date","inscanned on","shipped on","delivered on","cancelled on","rto creation date","lost date","return creation date","final amount","total mrp","discount","coupon discount","shipping charge","gift charge","tax recovery","city","state","zipcode","seller price"
"36841","59646","PPMP","'133777326320524545003","100263802163","11318536458","def7b88e-5536-49a6-9cf4-984ab95286dd","5975118705","2026-08-05 07:24:52.000","13001172","45233563","45233563","YARYKRTA45233563","XXL","146PLYK148AZKBLU","YASH GALLERY","YASH GALLERY Plus Size Women Off-White & Red Printed A-Line Kurta","Kurtas","SH","1000102455098",,"flipkartlogistics","MYSP1446973791","59646",,,"2026-08-05 09:27:20.000","2026-08-05 18:03:01.000","2026-08-06 01:55:56.000","2026-08-06 02:01:28.000",,,,,,"940.00","2499.00","1559.00","0.00","0.00","0.00","0.00","Hyderabad","TG","500047","846"
"36841","59646","PPMP","'133779247176509294303","100264253074","11318987624","3d069a65-ca35-4e7f-9322-4ed22d6d1ed9","5975388415","2026-08-05 12:45:01.000","37299731","PLAK-213BROWN-5XL","119276559","YARYCOORD119276559","5XL","PLAK-213BROWN","YASH GALLERY","YASH GALLERY Plus Size Abstract Printed Round Neck Georgette Kaftan Tunic And Palazzo","Co-Ords","PK","1000103056334",,"flipkartlogistics","MYSP1447192738","59646",,,"2026-08-05 13:23:42.000","2026-08-05 18:02:59.000",,,,,,,,"901.00","3599.00","2698.00","0.00","0.00","0.00","0.00","Noida","UP","201304","807"
"36841","59646","PPMP","'133779789914942915003","100264410755","11319145305","3c5b2524-f5b7-404d-88b4-c462c63c9465","5975485180","2026-08-05 14:15:27.000","26210968","1572PLYKBLUE-5XL","84713262","YARYKASS84713262","5XL","1572PLYKBLUE","YASH GALLERY","YASH GALLERY Women Blue Floral Printed Empire Pure Cotton Kurta with Trousers & With Dupatta","Kurta Sets","WP",,,"EK_E2E",,"59646",,,,,,,,,,,,"1401.00","6249.00","4848.00","0.00","0.00","0.00","0.00","Bangalore","KA","560082","1153"
"36841","59646","PPMP","'133777413110461806101","100263812059","11318546354","23aa6ad5-61ef-4c2b-9780-e1eb113e705d","5975124973","2026-08-05 07:39:20.000","23964962","1491PLYKMAROON-4XL","76642228","YARYDRSS76642228","4XL","1491PLYKMAROON","YASH GALLERY","YASH GALLERY Floral Printed Shirt Collar A-Line Dress","Dresses","PK","1000102453233",,"flipkartlogistics","MYSC1328924824","59646",,,"2026-08-05 09:26:35.000","2026-08-05 18:02:58.000",,,,,,,,"961.00","3799.00","2838.00","0.00","0.00","0.00","0.00","Gautam Buddha Nagar","UP","201304","867"
"36841","59646","PPMP","'133774985198180374103","100263642541","11318376835","42f29c75-353a-4664-bda5-3fefc13316d3","5975030535","2026-08-05 00:54:40.000","13003608","45239187","45239187","YARYKRTA45239187","XL","1253YKBLACK","YASH GALLERY","YASH GALLERY Women Black & Blue Printed Anarkali Kurta","Kurtas","PK","1000102467017",,"EK_E2E","MYEC1113795395","59646",,,"2026-08-05 09:31:13.000","2026-08-05 17:00:27.000",,,,,,,,"885.00","2999.00","2114.00","0.00","0.00","0.00","0.00","Ahmedabad","GJ","380058","791"
"36841","59646","PPMP","'133779189339267998901","100264235998","11318970548","ef748569-e68e-456a-ad1d-e1c906de1f79","5975378022","2026-08-05 12:35:21.000","37299719","AK-213BROWN-M","119276531","YARYCOORD119276531","M","AK-213BROWN","YASH GALLERY","YASH GALLERY Abstract Printed Round Neck Georgette Kaftan Tunic And Palazzo","Co-Ords","SH","1000102990686",,"flipkartlogistics","MYSP1447167385","59646",,,"2026-08-05 12:43:50.000","2026-08-05 18:02:59.000","2026-08-06 01:54:57.000","2026-08-06 02:01:00.000",,,,,,"740.00","3599.00","2859.00","0.00","0.00","0.00","0.00","Darbhanga","BR","846004","681"
"36841","59646","PPMP","'133779532687814610203","100264337551","11319072101","2db20075-5b53-4383-8302-9ac2fd7fd3b6","5975439238","2026-08-05 13:32:35.000","11008058","37958522","37958522","YARYTOPS37958522","L","206YK324MUSTARD","YASH GALLERY","YASH GALLERY Women Opaque Striped Casual Shirt","Shirts","WP",,,"EK_E2E",,"59646",,,,,,,,,,,,"558.00","1199.00","641.00","140.00","0.00","0.00","0.00","Gaya","BR","823003","499"
"36841","59646","PPMP","'133782306557377494803","100265153871","11319888694","89a1e84b-0f46-4115-a568-de1ed9033b56","5975946071","2026-08-05 21:14:54.000","11543214","1127YKMAROON-XS","102501981","YARYKASS102501981","XS","1127YKMAROON","YASH GALLERY","YASH GALLERY Women Maroon & Black Solid Fusion Kurta with Kalamkari Palazzos","Kurta Sets","WP",,,"flipkartlogistics",,"59646",,,,,,,,,,,,"1044.00","4999.00","3955.00","0.00","0.00","0.00","0.00","Pune","MH","411045","926"
"36841","59646","PPMP","'133779601367001849503","100264356900","11319091450","ae978cbd-53f7-417d-8381-91d3e661470a","5975451255","2026-08-05 13:44:02.000","38055869","1946PLYKGREEN-XXL","121546012","YARYKASS121546012","XXL","1946PLYKGREEN","YASH GALLERY","YASH GALLERY Women Printed Regular Pure Cotton Kurta with Trousers","Kurta Sets","WP",,,"flipkartlogistics",,"59646",,,,,,,,,,,,"1096.00","4999.00","3903.00","0.00","0.00","0.00","0.00","Noida","UP","201301","978"
"36841","59646","PPMP","'133778454500544906201","100264018880","11318753355","b7a53b24-e2c8-4615-a0f6-d6c5ec85f072","5975250515","2026-08-05 10:32:54.000","17012842","1407PLYKMULTI-3XL","52746118","YARYKRTI52746118","3XL","1407PLYKMULTI","YASH GALLERY","YASH GALLERY Women Navy Blue & Multicoloured Floral Printed Gotta Patti Floral Anarkali Kurta","Kurtas","PK","1000103006912",,"flipkartlogistics","MYSC1329070358","59646",,,"2026-08-05 12:53:58.000","2026-08-05 18:02:59.000",,,,,,,,"1067.00","3999.00","2932.00","0.00","0.00","0.00","0.00","New Delhi","DL","110075","973"
"36841","59646","PPMP","'133779840439572943601","100264424967","11319159517","73a55e26-4228-4352-bd00-6aa637a12330","5975494140","2026-08-05 14:23:52.000","37644404","192PLYKN251GREEN-8XL","120364644","YARYKRTA120364644","8XL","192PLYKN251GREEN","YASH GALLERY","YASH GALLERY Women Ethnic Motifs Printed Indie Prints Anarkali Kurta","Kurtas","WP",,,"flipkartlogistics",,"59646",,,,,,,,,,,,"868.00","3749.00","2881.00","0.00","0.00","0.00","0.00","Hamirpur","UP","210431","774"
"36841","59646","PPMP","'133783068392063830903","100265430538","11320165364","0113cf3f-ebd4-49e6-a14f-7210b6978e35","5976108990","2026-08-05 23:21:52.000","15000772","1336YKBLACK-XXL","49235312","YARYTOPS49235312","XXL","1336YKBLACK-XXL","YASH GALLERY","YASH GALLERY Black & Mustard Yellow Embroidered Top With Applique","Tops","F",,,"flipkartlogistics",,"59646","41","Incorrect size ordered",,,,,,"2026-08-05 23:25:08.000",,,,"641.00","2699.00","2058.00","0.00","0.00","0.00","0.00","Pathankot","PB","145001","582"
"36841","59646","PPMP","'133779249878034003501","100264253899","11318988449","ea186c4f-e5c5-4e08-8ccc-1089e1a646ba","5975388911","2026-08-05 12:45:28.000","43707768","1959YKBLACK-L","139382512","YARYCOORD139382512","L","1959YKBLACK","YASH GALLERY","YASH GALLERY Embroidered Top with Trousers","Co-Ords","SH","1000103056393",,"flipkartlogistics","MYSC1329083736","59646",,,"2026-08-05 13:23:45.000","2026-08-05 18:03:03.000","2026-08-06 00:16:45.000","2026-08-06 00:21:38.000",,,,,,"931.00","2999.00","2068.00","0.00","0.00","0.00","0.00","Pune","MH","411017","837"
"36841","59646","PPMP","'133775122814633759303","100263668823","11318403118","250822b4-34e3-4cbd-ae30-2064eb3c03ec","5975044277","2026-08-05 01:17:36.000","43562243","DB_7115YKBLUE","139030457","DSBYTOPS139030457","Onesize","DB_7115YKBLUE","DressBerry","DressBerry Print Halter Neck Ethnic Crop Top","Tops","PK","1000102415627",,"flipkartlogistics","MYSC1328915424","59646",,,"2026-08-05 09:13:10.000","2026-08-05 18:02:59.000",,,,,,,,"279.00","1999.00","1720.00","0.00","0.00","0.00","0.00","Ghaziabad","UP","201002","244"
"36841","59646","PPMP","'133774736161960983903","100263575179","11318309472","a2928aca-2b95-4822-b603-830afe23a92c","5974993503","2026-08-05 00:13:10.000","41832456","7120YKBLUE-F","133706146","YARYTOPS133706146","Onesize","7120YKBLUE","YASH GALLERY","YASH GALLERY Checked Halter Neck Cotton Crop Top","Tops","SH","1000102417209",,"flipkartlogistics","MYSP1446961746","59646",,,"2026-08-05 09:13:53.000","2026-08-05 18:03:05.000","2026-08-06 01:10:31.000","2026-08-06 01:16:31.000",,,,,,"374.00","1999.00","1625.00","113.00","0.00","0.00","0.00","Mumbai","MH","400011","339"
"36841","59646","PPMP","'133779075689499032701","100264201543","11318936093","371e260f-6620-4369-a1c1-d9e6f1a9a804","5975357436","2026-08-05 12:16:25.000","31228609","1683YKBLUE-XXL","100672681","YARYKASS100672681","XXL","1683YKBLUE","YASH GALLERY","YASH GALLERY Striped Mandarin Collar Short Sleeves Regular A-Line Kurta With Palazzo","Kurta Sets","PK","1000103001289",,"EK_E2E","MYEP1130461245","59646",,,"2026-08-05 12:50:23.000","2026-08-05 17:00:32.000",,,,,,,,"1102.00","4999.00","3897.00","28.00","0.00","0.00","0.00","Tiruvalla","KL","689582","984"
"36841","59646","PPMP","'133778291665113358403","100263975746","11318710198","d26c3ed1-a54e-443a-8f75-96867f00f0fb","5975225566","2026-08-05 10:05:45.000","37299573","AK-226INDIGO-5XL","119276209","YARYTOPS119276209","5XL","AK-226INDIGO","YASH GALLERY","YASH GALLERY Women Print Flared Sleeve Ruffles Cotton Empire Top","Tops","SH","1000102990240",,"flipkartlogistics","MYSC1329065506","59646",,,"2026-08-05 12:43:34.000","2026-08-05 18:03:05.000","2026-08-06 02:05:40.000","2026-08-06 02:10:38.000",,,,,,"651.00","1399.00","748.00","0.00","0.00","0.00","0.00","Ahmedabad","GJ","380007","592"
"36841","59646","PPMP","'133780455879570829301","100264604933","11319339636","32870d3b-955a-4c70-b873-fd6aff08d0fc","5975604719","2026-08-05 16:06:27.000","37366048","1955YKTEAL-XL","119475888","YARYKRTA119475888","XL","1955YKTEAL","YASH GALLERY","YASH GALLERY Floral Printed Mandarin Collar Anarkali Kurta","Kurtas","WP",,,"flipkartlogistics",,"59646",,,,,,,,,,,,"940.00","2999.00","2059.00","0.00","0.00","0.00","0.00","Kolkata","WB","700028","846"
"36841","59646","PPMP","'133783043514462779301","100265421656","11320156482","24fcf211-e187-4f19-9ae2-01ee9c11f633","5976104055","2026-08-05 23:17:44.000","43562238","DB_4018DRSBLUE-XS","139030444","DSBYTOPS139030444","XS","DB_4018DRSBLUE","DressBerry","DressBerry Print Halter Neck Ethnic Cotton Top","Tops","WP",,,"EK_E2E",,"59646",,,,,,,,,,,,"401.00","1999.00","1598.00","0.00","0.00","0.00","0.00","Gandhinagar","GJ","382422","366"
"36841","59646","PPMP","'133774831162502879603","100263603990","11318338284","2cb84123-f24d-41a4-a063-8b8707a0d420","5975009629","2026-08-05 00:29:00.000","13671638","46456430","46456430","YARYKRTA46456430","4XL","1255PLYKMAROON","YASH GALLERY","YASH GALLERY Women Plus Size Burgundy  Golden Printed Anarkali Kurta","Kurtas","SH","1000102470086",,"flipkartlogistics","MYSC1328929030","59646",,,"2026-08-05 09:32:13.000","2026-08-05 18:03:02.000","2026-08-06 00:38:16.000","2026-08-06 00:43:46.000",,,,,,"936.00","2999.00","2063.00","0.00","0.00","0.00","0.00","Chennai","TN","600062","842"
"36841","59646","PPMP","'133783267757319716103","100265500237","11320235064","862b96c6-5522-4f4e-8f6b-93667c391c44","5976147824","2026-08-05 23:55:06.000","42025670","DB_1844YKMULTI-M","134268777","DSBYTOPS134268777","M","DB_1844YKMULTI","DressBerry","DressBerry Floral Print Top","Tops","WP",,,"flipkartlogistics",,"59646",,,,,,,,,,,,"293.00","2599.00","2306.00","0.00","0.00","0.00","0.00","Ranchi","JH","834004","258"
"36841","59646","PPMP","'133778128094471917303","100263936803","11318671162","71cb5486-d5a3-473d-9d6d-16a9502b0609","5975202395","2026-08-05 09:38:29.000","13994592","47061604","47061604","YARYKRTI47061604","4XL","1316PLYKGREEN","YASH GALLERY","YASH GALLERY Plus Size Green & Off White Floral Print Bell Sleeves Kurti","Kurtis","SH","1000102990777",,"flipkartlogistics","MYSC1329065769","59646",,,"2026-08-05 12:43:53.000","2026-08-05 18:03:05.000","2026-08-06 00:16:57.000","2026-08-06 00:21:39.000",,,,,,"655.00","2999.00","2344.00","0.00","0.00","0.00","0.00","Jaipur","RJ","302020","596"
"36841","59646","PPMP","'133779051373174049903","100264194333","11318928883","1edbe1f3-7b74-4463-96c8-ba256fa7d962","5975353024","2026-08-05 12:12:22.000","37371490","6017SKDRED-L","119482373","YARYKASS119482373","L","6017SKDRED","YASH GALLERY","YASH GALLERY Women Rayon Kurta Set with Rubber Print Dupatta Set","Kurta Sets","PK","1000103001964",,"EK_E2E","MYEC1113875988","59646",,,"2026-08-05 12:50:48.000","2026-08-05 17:00:32.000",,,,,,,,"1136.00","4999.00","3863.00","0.00","0.00","0.00","0.00","Madhubani","BR","847229","1018"
"36841","59646","PPMP","'133781552656103611003","100264920040","11319654858","0870b427-4e71-45c8-87e4-d2c57f8bd990","5975799798","2026-08-05 19:09:14.000","30589857","1323PLYKNTEAL-6XL","98367894","YARYKRTA98367894","6XL","1323PLYKNTEAL","YASH GALLERY","YASH GALLERY Women Floral Printed Flared Sleeves Mirror Work Anarkali Kurta","Kurtas","F",,,"Shadowfax",,"59646","79","Duplicate Order",,,,,,"2026-08-05 19:10:24.000",,,,"997.00","2199.00","1202.00","0.00","0.00","0.00","0.00","Trichy","TN","621206","903"
"36841","59646","PPMP","'133777597322635866601","100263836912","11318571207","ea0fa1ec-61a1-492f-947c-a3120cb0e65e","5975141044","2026-08-05 08:10:02.000","40409019","1979PLYKBLACK-3XL","129282849","YARYTOPS129282849","3XL","1979PLYKBLACK","YASH GALLERY","YASH GALLERY Floral Embroidered Cotton Top","Tops","PK","1000102418494",,"EK_E2E","MYEP1130364745","59646",,,"2026-08-05 09:14:17.000","2026-08-05 17:00:25.000",,,,,,,,"596.00","2599.00","2003.00","0.00","0.00","0.00","0.00","Tirurangadi","KL","676303","537"
"36841","59646","PPMP","'133782364569894671203","100265172662","11319907485","7f62f815-9f42-48eb-9128-daa1b9d18a5e","5975957737","2026-08-05 21:24:34.000","35427794","1343PLYKNBLUE-8XL","113501489","YARYKRTA113501489","8XL","1343PLYKNBLUE","YASH GALLERY","YASH GALLERY Women Blue Kurtas","Kurtas","WP",,,"EK_E2E",,"59646",,,,,,,,,,,,"961.00","3899.00","2938.00","0.00","0.00","0.00","0.00","Farrukhabad","UP","209625","867"
"36841","59646","PPMP","'133782655898663028903","100265274622","11320009445","01445fb4-b03c-4942-9647-393811d857c8","5976019100","2026-08-05 22:13:07.000","12649038","44174194","44174194","YARYTRSR44174194","28","5019YKDENIM","YASH GALLERY","YASH GALLERY Women Blue Solid Cropped Denim Trousers","Trousers","WP",,,"EK_E2E",,"59646",,,,,,,,,,,,"696.00","3999.00","3303.00","174.00","0.00","0.00","0.00","Abohar","PB","152116","637"
"36841","59646","PPMP","'133777779810213628801","100263868410","11318602705","6f6ed037-27f2-4cca-8185-af9fb400b917","5975160156","2026-08-05 08:40:27.000","30874413","1127PLYKMAROON-5XL","99384789","YARYKASS99384789","5XL","1127PLYKMAROON","YASH GALLERY","YASH GALLERY Mandarin Collar A-Line Kurta with Trousers","Kurta Sets","SH","1000102451306",,"flipkartlogistics","MYSC1328924185","59646",,,"2026-08-05 09:25:54.000","2026-08-05 18:02:59.000","2026-08-06 00:09:27.000","2026-08-06 00:15:32.000",,,,,,"1046.00","4999.00","3953.00","0.00","0.00","0.00","0.00","Chennai","TN","600042","928"
"36841","59646","PPMP","'133778281662036811601","100263973345","11318707794","3a3fd416-0ce0-4457-b7f1-361944a59de0","5975224149","2026-08-05 10:04:05.000","13001104","45233429","45233429","YARYKRTA45233429","4XL","1003PLYKMUSTARD","YASH GALLERY","YASH GALLERY Plus Size Women Mustard Yellow & Orange Printed Anarkali Kurta","Kurtas","SH","1000103013445",,"flipkartlogistics","MYSC1329072437","59646",,,"2026-08-05 12:57:49.000","2026-08-05 18:03:01.000","2026-08-06 01:46:53.000","2026-08-06 01:53:07.000",,,,,,"891.00","2999.00","2108.00","33.00","0.00","0.00","0.00","Hyderabad","TG","500070","797"
"36841","59646","PPMP","'133783174346742495003","100265468702","11320203529","8b7a14af-1a2d-4b13-b5d2-49d9a2ce878b","5976130552","2026-08-05 23:39:32.000","43562239","DB_4010DRSMULTI-L","139030452","DSBYTOPS139030452","L","DB_4010DRSMULTI","DressBerry","DressBerry Print Halter Neck Ethnic Cotton Top","Tops","WP",,,"EK_E2E",,"59646",,,,,,,,,,,,"354.00","1999.00","1645.00","0.00","0.00","0.00","0.00","Chitradurga","KA","577501","319"
"36841","59646","PPMP","'133781555861498476401","100264920945","11319655763","54789bee-aa40-4049-bb4b-634c2408da67","5975800393","2026-08-05 19:09:47.000","40409018","1979YKBLACK-L","129282846","YARYTOPS129282846","L","1979YKBLACK","YASH GALLERY","YASH GALLERY Floral Embroidered Cotton Top","Tops","WP",,,"flipkartlogistics",,"59646",,,,,,,,,,,,"581.00","2599.00","2018.00","0.00","0.00","0.00","0.00","Mumbai","MH","400024","522"
"36841","59646","PPMP","'133775936971003830803","100263740440","11318474735","10b6ff01-68e9-4b03-a8f8-a1237fec72f4","5975082232","2026-08-05 03:33:19.000","36193698","1911PLYKNMULTI-7XL","115657157","YARYKRTA115657157","7XL","1911PLYKNMULTI","YASH GALLERY","YASH GALLERY Women Floral Printed Sequinned Anarkali Kurta","Kurtas","SH","1000102460486",,"flipkartlogistics","MYSP1446976236","59646",,,"2026-08-05 09:29:05.000","2026-08-05 18:03:03.000","2026-08-06 01:45:04.000","2026-08-06 01:51:40.000",,,,,,"953.00","2399.00","1446.00","0.00","0.00","0.00","0.00","Hyderabad","TG","502032","859"
"36841","36","SJIT","'133782230596481322403","100265129476","11319864299","a322fe74-1736-4c45-8dbe-bddcb40cce95","5975930767","2026-08-05 21:02:14.000","24336840","1507PLYKPINK-3XL","78062386","YARYKRTI78062386","3XL","1507PLYKPINK","YASH GALLERY","YASH GALLERY Plus Size Printed Anarkali Kurta","Kurtas","SH","1000103551413","1935984521","flipkartlogistics","MYSC1329243954","36",,,"2026-08-06 01:08:20.000",,"2026-08-06 01:17:07.000","2026-08-06 01:23:55.000",,,,,,"903.00","4299.00","3396.00","0.00","0.00","0.00","0.00","Kotma","MP","484334","809"
"36841","59646","PPMP","'133779686179559078501","100264381591","11319116141","09eaf39f-2fb1-499e-bbd8-7f89c49402e5","5975466881","2026-08-05 13:58:11.000","43959286","1977PLYKNMUSTARD-5XL","139971052","YARYKASS139971052","5XL","1977PLYKNMUSTARD","YASH GALLERY","YASH GALLERY Women Ethnic Motifs Printed Regular Pure Cotton Kurta with Palazzos","Kurta Sets","WP",,,"flipkartlogistics",,"59646",,,,,,,,,,,,"1281.00","4999.00","3718.00","0.00","0.00","0.00","0.00","Lucknow","UP","226010","1033"
"36841","59646","PPMP","'133775936971003830803","100263740445","11318474740","10b6ff01-68e9-4b03-a8f8-a1237fec72f4","5975082232","2026-08-05 03:33:19.000","31270070","1507PLYKNPINK-7XL","100810564","YARYKRTA100810564","7XL","1507PLYKNPINK","YASH GALLERY","YASH GALLERY Plus Size Geometric Printed Three-Quarter Sleeves Shirt Collar Anarkali Kurta","Kurtas","SH","1000102460486",,"flipkartlogistics","MYSP1446976236","59646",,,"2026-08-05 09:29:05.000","2026-08-05 18:03:03.000","2026-08-06 01:45:04.000","2026-08-06 01:51:40.000",,,,,,"944.00","3999.00","3055.00","0.00","0.00","0.00","0.00","Hyderabad","TG","502032","850"
"36841","59646","PPMP","'133779232458933548701","100264248735","11318983285","e5bbf345-9844-4bad-91df-84c202082d0f","5975385770","2026-08-05 12:42:33.000","37371474","1937PLYKPURPLE-4XL","119482307","YARYKASS119482307","4XL","1937PLYKPURPLE","YASH GALLERY","YASH GALLERY Women Geometric Printed Cotton A-Line Kurta with Trousers","Kurta Sets","PK","1000102999454",,"flipkartlogistics","MYSC1329068424","59646",,,"2026-08-05 12:49:10.000","2026-08-05 18:03:05.000",,,,,,,,"1107.00","4999.00","3892.00","0.00","0.00","0.00","0.00","New Delhi","DL","110052","989"
"36841","59646","PPMP","'133775936971003830803","100263740443","11318474738","10b6ff01-68e9-4b03-a8f8-a1237fec72f4","5975082232","2026-08-05 03:33:19.000","31380228","1096PLYKNBLUE-8XL","101184489","YARYKRTA101184489","8XL","1096PLYKNBLUE","YASH GALLERY","YASH GALLERY Ethnic Motifs Printed Round Neck Regular Thread Work Pure Cotton Kurta","Kurtas","SH","1000102460486",,"flipkartlogistics","MYSP1446976236","59646",,,"2026-08-05 09:29:05.000","2026-08-05 18:03:03.000","2026-08-06 01:45:04.000","2026-08-06 01:51:40.000",,,,,,"1024.00","3499.00","2475.00","0.00","0.00","0.00","0.00","Hyderabad","TG","502032","930"
"36841","59646","PPMP","'133781221131256975001","100264824041","11319558858","8b732b73-deb9-4352-a39b-e7000df682bf","5975739256","2026-08-05 18:14:00.000","40409019","1979PLYKBLACK-4XL","129282850","YARYTOPS129282850","4XL","1979PLYKBLACK","YASH GALLERY","YASH GALLERY Floral Embroidered Cotton Top","Tops","WP",,,"flipkartlogistics",,"59646",,,,,,,,,,,,"615.00","2599.00","1984.00","0.00","0.00","0.00","0.00","Noida","UP","201309","556"
"36841","59646","PPMP","'133774956355033736801","100263636143","11318370437","3d6efb4d-a781-41dd-bf89-726b4ca9e270","5975027168","2026-08-05 00:49:52.000","33002575","1817PLYKPURPLE-XXL","106413494","YARYKASS106413494","XXL","1817PLYKPURPLE","YASH GALLERY","YASH GALLERY Women Floral Printed Regular Pure Cotton Kurta with Trousers","Kurta Sets","SH","1000102469255",,"EK_E2E","MYEP1130372803","59646",,,"2026-08-05 09:31:56.000","2026-08-05 17:00:29.000","2026-08-05 23:54:16.000","2026-08-05 23:59:53.000",,,,,,"1096.00","4999.00","3903.00","0.00","0.00","0.00","0.00","Chirala","AP","523165","978"
"36841","59646","PPMP","'133777330972588726001","100263802634","11318536929","77b5c031-9c12-4e2b-a3ad-f7e263d1e041","5975119020","2026-08-05 07:25:38.000","23964962","1491PLYKMAROON-4XL","76642228","YARYDRSS76642228","4XL","1491PLYKMAROON","YASH GALLERY","YASH GALLERY Floral Printed Shirt Collar A-Line Dress","Dresses","SH","1000102454013",,"flipkartlogistics","MYSC1328924552","59646",,,"2026-08-05 09:26:54.000","2026-08-05 18:03:05.000","2026-08-06 00:11:05.000","2026-08-06 00:18:06.000",,,,,,"961.00","3799.00","2838.00","0.00","0.00","0.00","0.00","Pune","MH","411030","867"
"36841","59646","PPMP","'133780605129620830103","100264648107","11319382834","66c5aca3-84d6-40ea-a05b-25e794661018","5975631690","2026-08-05 16:31:19.000","31945156","275PLYKN146MULTI-6XL","102852498","YARYKRTA102852498","6XL","275PLYKN146MULTI","YASH GALLERY","YASH GALLERY Mandarin Collar Floral Printed Anarkali Cotton Kurta","Kurtas","WP",,,"EK_E2E",,"59646",,,,,,,,,,,,"966.00","2399.00","1433.00","0.00","0.00","0.00","0.00","Tanuku","AP","534211","872"
"36841","36","SJIT","'133778781110242716603","100264112109","11318846631","d90939d7-7de6-4646-bf0a-cb95b74bb8ea","5975304813","2026-08-05 11:27:19.000","13671664","46456483","46456483","YARYKRTA46456483","4XL","1224PLYKPINK","YASH GALLERY","YASH GALLERY Women Plus Size Pink & White Ethnic Motifs Printed Angrakha Anarkali Kurta","Kurtas","SH","1000102925357","1935629460","flipkartlogistics","MYSP1447143678","36",,,"2026-08-05 12:07:24.000",,"2026-08-05 12:13:08.000","2026-08-05 12:18:31.000",,,,,,"897.00","2399.00","1502.00","300.00","0.00","0.00","0.00","Kothagudem","TG","507101","803"
"36841","59646","PPMP","'133780547824001604201","100264631495","11319366213","0aec48b5-d6a2-4c8e-8ccc-722cc88d6a11","5975621440","2026-08-05 16:21:46.000","38316380","4031DRSBLUE-S","122315851","YARYDRSS122315851","S","4031DRSBLUE","YASH GALLERY","YASH GALLERY Print A-Line Midi Dress","Dresses","WP",,,"flipkartlogistics",,"59646",,,,,,,,,,,,"681.00","2899.00","2218.00","0.00","0.00","0.00","0.00","Vadodara","GJ","390007","622"
"36841","59646","PPMP","'133779075689499032701","100264201546","11318936096","371e260f-6620-4369-a1c1-d9e6f1a9a804","5975357436","2026-08-05 12:16:26.000","43959286","1977PLYKNMUSTARD-XXL","139971046","YARYKASS139971046","XXL","1977PLYKNMUSTARD","YASH GALLERY","YASH GALLERY Women Ethnic Motifs Printed Regular Pure Cotton Kurta with Palazzos","Kurta Sets","PK","1000103001289",,"EK_E2E","MYEP1130461245","59646",,,"2026-08-05 12:50:23.000","2026-08-05 17:00:32.000",,,,,,,,"1281.00","4999.00","3718.00","0.00","0.00","0.00","0.00","Tiruvalla","KL","689582","1033"
"36841","59646","PPMP","'133783258179493810803","100265496954","11320231781","61d32fd1-08e2-4079-ba8a-e711dba3f347","5976146124","2026-08-05 23:53:31.000","30817042","112962821","112962821","YARYKRTI112962821","XS","1556YKCGREEN","YASH GALLERY","YASH GALLERY Floral Printed Empire Kurti","Kurtis","WP",,,"flipkartlogistics",,"59646",,,,,,,,,,,,"571.00","2299.00","1728.00","0.00","0.00","0.00","0.00","Mumbai","MH","400013","512"
"36841","59646","PPMP","'133779525816942972401","100264335606","11319070157","f588e3b6-4808-47e7-ab6a-b9e3ca4715c9","5975438015","2026-08-05 13:31:26.000","22708078","1471PLYKWHITE-3XL","72105264","YARYDRSS72105264","3XL","1471PLYKWHITE","YASH GALLERY","YASH GALLERY Floral Printed Asymmetrical Hem Fit And Flare Dress","Dresses","WP",,,"flipkartlogistics",,"59646",,,,,,,,,,,,"461.00","4199.00","3738.00","0.00","0.00","0.00","0.00","Rajkot","GJ","360001","426"
"36841","59646","PPMP","'133782587944283367501","100265250089","11319984912","c5cd3414-ef19-4c58-92fb-51df2157ac42","5976004492","2026-08-05 22:01:47.000","44246125","4043DRSMULTI-M","140952494","YARYDRSS140952494","M","4043DRSMULTI","YASH GALLERY","YASH GALLERY Print A-Line Midi Dress","Dresses","WP",,,"Shadowfax",,"59646",,,,,,,,,,,,"661.00","2899.00","2238.00","0.00","0.00","0.00","0.00","Pune","MH","411068","602"
"36841","59646","PPMP","'133781904229045120203","100265027366","11319762186","25ba776b-3981-402d-85f5-c44020609156","5975867440","2026-08-05 20:07:50.000","39995336","6027SKDBLACK-XL","127841596","YARYKASS127841596","XL","6027SKDBLACK","YASH GALLERY","YASH GALLERY Women Floral Printed Regular Pure Cotton Kurta with Palazzos & With Dupatta","Kurta Sets","WP",,,"EK_E2E",,"59646",,,,,,,,,,,,"1362.00","4299.00","2937.00","0.00","0.00","0.00","0.00","Draksharamam","AP","533262","1114"
"36841","59646","PPMP","'133777039126802629901","100263777976","11318512271","0bbd8e60-4c34-47b9-824f-a0826f620957","5975103388","2026-08-05 06:37:00.000","30817042","1556YKCGREEN-L","99185397","YARYKRTI99185397","L","1556YKCGREEN","YASH GALLERY","YASH GALLERY Floral Printed Empire Kurti","Kurtis","SH","1000102420769",,"EK_E2E","MYEC1113788302","59646",,,"2026-08-05 09:14:57.000","2026-08-05 17:00:24.000","2026-08-05 23:42:21.000","2026-08-05 23:49:10.000",,,,,,"571.00","2299.00","1728.00","0.00","0.00","0.00","0.00","Krishnagiri","TN","635207","512"
